unit,indian,kashmiri,religion,occupation,ranking,treat,age,age_18_27,age_28_49,age_50_over,median_age,gender,gender_female,education,education_class12,education_cat_none,education_cat_class6,education_cat_class12,education_cat_ba,religion_sunni,religion_shia,religion_sikh,religion_hindu,main_earner,monthly_hhincome,hhincome_cat_not_5000,hhincome_cat_5000_15000,hhincome_cat_15000_more
620,1,NA,NA,NA,1---,2,39,0,1,0,1,female,1,No formal education,0,1,0,0,0,0,1,0,0,0,"2500-4,999",1,0,0
621,1,NA,NA,NA,1---,0,25,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
622,1,NA,NA,NA,1---,1,34,0,1,0,0,female,1,No formal education,0,1,0,0,0,0,1,0,0,0,"2500-4,999",1,0,0
623,1,NA,NA,NA,1---,4,28,0,1,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
624,1,NA,NA,NA,1---,2,29,0,1,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"5,000-9,999",0,1,0
625,1,NA,NA,NA,1---,3,27,1,0,0,0,male,0,Class 10,0,0,1,0,0,0,1,0,0,0,"2500-4,999",1,0,0
626,1,NA,NA,NA,1---,2,44,0,1,0,1,female,1,Class 5,0,0,0,0,0,1,0,0,0,0,"40,000-49,999",0,0,1
627,1,NA,NA,NA,1---,3,28,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
628,1,NA,NA,NA,1---,4,39,0,1,0,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
629,1,NA,NA,NA,1---,0,40,0,1,0,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
630,1,NA,NA,NA,1---,0,49,0,1,0,1,male,0,No formal education,0,1,0,0,0,0,1,0,0,1,"2500-4,999",1,0,0
631,1,NA,NA,NA,1---,3,35,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
632,1,NA,NA,NA,1---,3,31,0,1,0,0,male,0,Class 8,0,0,1,0,0,0,1,0,0,1,"2500-4,999",1,0,0
633,2,NA,NA,NA,2---,4,35,0,1,0,0,male,0,No formal education,0,1,0,0,0,0,1,0,0,1,"2500-4,999",1,0,0
634,2,NA,NA,NA,2---,0,22,1,0,0,0,male,0,Class 6,0,0,1,0,0,0,1,0,0,1,"15,000-19,999",0,0,1
635,1,NA,NA,NA,1---,2,27,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
636,1,NA,NA,NA,1---,0,18,1,0,0,0,female,1,No formal education,0,1,0,0,0,0,1,0,0,0,"2500-4,999",1,0,0
637,1,NA,NA,NA,1---,2,28,0,1,0,0,female,1,Class 6,0,0,1,0,0,0,1,0,0,0,"10,000-14,999",0,1,0
638,1,NA,NA,NA,1---,1,27,1,0,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"15,000-19,999",0,0,1
639,1,NA,NA,NA,1---,0,24,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
640,1,NA,NA,NA,1---,2,69,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
641,1,NA,NA,NA,1---,2,27,1,0,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,1,"30,000-39,999",0,0,1
642,1,NA,NA,NA,1---,0,27,1,0,0,0,male,0,Class 7,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
643,2,NA,NA,NA,2---,3,45,0,1,0,1,male,0,Class 5,0,0,0,0,0,0,1,0,0,1,"2500-4,999",1,0,0
644,1,NA,NA,NA,1---,4,28,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
645,1,NA,NA,NA,1---,1,25,1,0,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"5,000-9,999",0,1,0
646,1,NA,NA,NA,1---,0,26,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
647,1,NA,NA,NA,1---,4,30,0,1,0,0,male,0,Class 8,0,0,1,0,0,0,1,0,0,1,"2500-4,999",1,0,0
648,1,NA,NA,NA,1---,2,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
649,1,NA,NA,NA,1---,0,40,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
650,1,NA,NA,NA,1---,4,28,0,1,0,0,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
651,1,NA,NA,NA,1---,3,25,1,0,0,0,male,0,Class 11,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
652,2,NA,NA,NA,2---,2,45,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
653,1,NA,NA,NA,1---,4,35,0,1,0,0,female,1,Class 7,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
654,1,NA,NA,NA,1---,0,43,0,1,0,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
655,1,NA,NA,NA,1---,0,54,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
656,1,NA,NA,NA,1---,4,23,1,0,0,0,female,1,Class 6,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
657,2,NA,NA,NA,2---,3,25,1,0,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
658,1,NA,NA,NA,1---,4,72,0,0,1,1,female,1,No formal education,0,1,0,0,0,0,1,0,0,0,"0-2,499",1,0,0
659,1,NA,NA,NA,1---,0,26,1,0,0,0,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
660,1,NA,NA,NA,1---,4,49,0,1,0,1,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"2500-4,999",1,0,0
661,1,NA,NA,NA,1---,1,34,0,1,0,0,female,1,Class 7,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
662,1,NA,NA,NA,1---,4,33,0,1,0,0,male,0,No formal education,0,1,0,0,0,0,1,0,0,1,"0-2,499",1,0,0
663,1,NA,NA,NA,1---,3,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
664,1,NA,NA,NA,1---,1,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
665,1,NA,NA,NA,1---,0,45,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"30,000-39,999",0,0,1
666,2,NA,NA,NA,2---,0,50,0,0,1,1,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"20,000-29,999",0,0,1
667,1,NA,NA,NA,1---,4,75,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
668,1,NA,NA,NA,1---,1,33,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
669,1,NA,NA,NA,1---,3,27,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
670,1,NA,NA,NA,1---,4,46,0,1,0,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
671,1,NA,NA,NA,1---,3,51,0,0,1,1,male,0,Class 3,0,0,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
672,1,NA,NA,NA,1---,2,30,0,1,0,0,male,0,Class 11,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
673,1,NA,NA,NA,1---,3,30,0,1,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"10,000-14,999",0,1,0
674,1,NA,NA,NA,1---,4,60,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
675,1,NA,NA,NA,1---,3,34,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
676,1,NA,NA,NA,1---,0,49,0,1,0,1,female,1,Class 7,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
677,1,NA,NA,NA,1---,0,55,0,0,1,1,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"5,000-9,999",0,1,0
678,1,NA,NA,NA,1---,3,32,0,1,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
679,1,NA,NA,NA,1---,4,32,0,1,0,0,male,0,Class 11,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
680,3,NA,NA,NA,3---,2,27,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
681,1,NA,NA,NA,1---,0,44,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
682,1,NA,NA,NA,1---,1,28,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
683,1,NA,NA,NA,1---,0,33,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
684,2,NA,NA,NA,2---,2,23,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
685,1,NA,NA,NA,1---,4,49,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
686,3,NA,NA,NA,3---,2,45,0,1,0,1,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"5,000-9,999",0,1,0
687,1,NA,NA,NA,1---,1,67,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
688,2,NA,NA,NA,2---,0,34,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"30,000-39,999",0,0,1
689,1,NA,NA,NA,1---,1,64,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
690,1,NA,NA,NA,1---,4,58,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
691,2,NA,NA,NA,2---,3,75,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
692,1,NA,NA,NA,1---,0,70,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
693,2,NA,NA,NA,2---,2,80,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
694,1,NA,NA,NA,1---,4,26,1,0,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"20,000-29,999",0,0,1
695,1,NA,NA,NA,1---,2,32,0,1,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
696,1,NA,NA,NA,1---,1,65,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
697,1,NA,NA,NA,1---,3,22,1,0,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"5,000-9,999",0,1,0
698,1,NA,NA,NA,1---,4,44,0,1,0,1,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,1,"30,000-39,999",0,0,1
699,1,NA,NA,NA,1---,2,34,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
700,1,NA,NA,NA,1---,2,19,1,0,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
701,1,NA,NA,NA,1---,3,24,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
702,1,NA,NA,NA,1---,1,44,0,1,0,1,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"More than 1,00,000",0,0,1
703,1,NA,NA,NA,1---,1,51,0,0,1,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"15,000-19,999",0,0,1
704,1,NA,NA,NA,1---,0,34,0,1,0,0,female,1,Class 5,0,0,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
705,1,NA,NA,NA,1---,4,27,1,0,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
706,3,NA,NA,NA,3---,0,65,0,0,1,1,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
707,1,NA,NA,NA,1---,4,31,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
708,1,NA,NA,NA,1---,4,20,1,0,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"10,000-14,999",0,1,0
709,1,NA,NA,NA,1---,2,60,0,0,1,1,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,1,"20,000-29,999",0,0,1
710,1,NA,NA,NA,1---,4,23,1,0,0,0,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"0-2,499",1,0,0
711,1,NA,NA,NA,1---,4,52,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
712,1,NA,NA,NA,1---,0,48,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
713,1,NA,NA,NA,1---,0,65,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
714,1,NA,NA,NA,1---,0,38,0,1,0,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
715,1,NA,NA,NA,1---,1,26,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"20,000-29,999",0,0,1
716,1,NA,NA,NA,1---,4,60,0,0,1,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
717,1,NA,NA,NA,1---,3,21,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
718,1,NA,NA,NA,1---,1,19,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
719,1,NA,NA,NA,1---,4,34,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
720,1,NA,NA,NA,1---,1,47,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
721,1,NA,NA,NA,1---,2,59,0,0,1,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"15,000-19,999",0,0,1
722,1,NA,NA,NA,1---,0,75,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
723,2,NA,NA,NA,2---,0,75,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
724,1,NA,NA,NA,1---,2,49,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
725,1,NA,NA,NA,1---,4,38,0,1,0,1,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,1,"20,000-29,999",0,0,1
726,1,NA,NA,NA,1---,2,25,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
727,1,NA,NA,NA,1---,3,33,0,1,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
728,2,NA,NA,NA,2---,0,30,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,NA,0,0,1
729,1,NA,NA,NA,1---,3,42,0,1,0,1,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
730,2,NA,NA,NA,2---,3,32,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
731,1,NA,NA,NA,1---,2,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
732,1,NA,NA,NA,1---,1,33,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
733,1,NA,NA,NA,1---,3,45,0,1,0,1,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"5,000-9,999",0,1,0
734,2,NA,NA,NA,2---,1,30,0,1,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
735,1,NA,NA,NA,1---,4,27,1,0,0,0,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
736,2,NA,NA,NA,2---,1,45,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
737,1,NA,NA,NA,1---,1,31,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
738,1,NA,NA,NA,1---,0,85,0,0,1,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
739,1,NA,NA,NA,1---,4,23,1,0,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"10,000-14,999",0,1,0
740,1,NA,NA,NA,1---,3,44,0,1,0,1,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,1,"2500-4,999",1,0,0
741,2,NA,NA,NA,2---,4,25,1,0,0,0,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"20,000-29,999",0,0,1
742,1,NA,NA,NA,1---,3,42,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
743,1,NA,NA,NA,1---,3,21,1,0,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
744,1,NA,NA,NA,1---,0,60,0,0,1,1,male,0,Class 7,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
745,1,NA,NA,NA,1---,3,69,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
746,1,NA,NA,NA,1---,0,50,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
747,2,NA,NA,NA,2---,0,27,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
748,1,NA,NA,NA,1---,4,40,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
749,1,NA,NA,NA,1---,2,55,0,0,1,1,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"10,000-14,999",0,1,0
750,1,NA,NA,NA,1---,3,69,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
751,1,NA,NA,NA,1---,4,35,0,1,0,0,male,0,Class 1,0,0,0,0,0,1,0,0,0,1,"20,000-29,999",0,0,1
752,1,NA,NA,NA,1---,3,70,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
753,2,NA,NA,NA,2---,1,42,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
754,1,NA,NA,NA,1---,4,23,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"2500-4,999",1,0,0
755,2,NA,NA,NA,2---,4,64,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
756,1,NA,NA,NA,1---,0,41,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
757,1,NA,NA,NA,1---,4,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
758,1,NA,NA,NA,1---,2,60,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
759,1,NA,NA,NA,1---,3,27,1,0,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
760,1,NA,NA,NA,1---,1,21,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"40,000-49,999",0,0,1
761,3,NA,NA,NA,3---,3,52,0,0,1,1,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"70,000-79,999",0,0,1
762,2,NA,NA,NA,2---,3,29,0,1,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"40,000-49,999",0,0,1
763,2,NA,NA,NA,2---,1,63,0,0,1,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
764,1,NA,NA,NA,1---,3,40,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
765,1,NA,NA,NA,1---,4,27,1,0,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
766,2,NA,NA,NA,2---,1,30,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
767,2,NA,NA,NA,2---,3,28,0,1,0,0,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"10,000-14,999",0,1,0
768,1,NA,NA,NA,1---,3,46,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
769,1,NA,NA,NA,1---,4,54,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
770,2,NA,NA,NA,2---,4,21,1,0,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"30,000-39,999",0,0,1
771,1,NA,NA,NA,1---,3,29,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
772,1,NA,NA,NA,1---,4,30,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
773,1,NA,NA,NA,1---,0,18,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
774,1,NA,NA,NA,1---,0,27,1,0,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"70,000-79,999",0,0,1
775,1,NA,NA,NA,1---,3,39,0,1,0,1,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
776,3,NA,NA,NA,3---,4,42,0,1,0,1,male,0,Class 11,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
777,1,NA,NA,NA,1---,3,60,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
778,1,NA,NA,NA,1---,1,65,0,0,1,1,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,1,"10,000-14,999",0,1,0
779,1,NA,NA,NA,1---,2,47,0,1,0,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
780,1,NA,NA,NA,1---,3,74,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
781,1,NA,NA,NA,1---,3,23,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"0-2,499",1,0,0
782,1,NA,NA,NA,1---,2,65,0,0,1,1,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
783,1,NA,NA,NA,1---,4,27,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,1,"2500-4,999",1,0,0
784,1,NA,NA,NA,1---,3,44,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
785,1,NA,NA,NA,1---,1,48,0,1,0,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
786,1,NA,NA,NA,1---,2,33,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
787,1,NA,NA,NA,1---,1,37,0,1,0,1,male,0,Class 11,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
788,1,NA,NA,NA,1---,2,48,0,1,0,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"15,000-19,999",0,0,1
789,1,NA,NA,NA,1---,4,22,1,0,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"40,000-49,999",0,0,1
790,2,NA,NA,NA,2---,0,37,0,1,0,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
791,2,NA,NA,NA,2---,0,42,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
792,1,NA,NA,NA,1---,0,30,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"15,000-19,999",0,0,1
793,1,NA,NA,NA,1---,3,45,0,1,0,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
794,1,NA,NA,NA,1---,1,27,1,0,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
795,1,NA,NA,NA,1---,2,20,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"0-2,499",1,0,0
796,1,NA,NA,NA,1---,2,28,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
797,1,NA,NA,NA,1---,1,28,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
798,1,NA,NA,NA,1---,3,28,0,1,0,0,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"70,000-79,999",0,0,1
799,2,NA,NA,NA,2---,1,26,1,0,0,0,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"5,000-9,999",0,1,0
800,1,NA,NA,NA,1---,4,40,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"20,000-29,999",0,0,1
801,1,NA,NA,NA,1---,2,23,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
802,1,NA,NA,NA,1---,4,60,0,0,1,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
803,1,NA,NA,NA,1---,3,29,0,1,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"10,000-14,999",0,1,0
804,1,NA,NA,NA,1---,2,29,0,1,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,1,"0-2,499",1,0,0
805,1,NA,NA,NA,1---,1,22,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"10,000-14,999",0,1,0
806,1,NA,NA,NA,1---,4,33,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
807,1,NA,NA,NA,1---,0,27,1,0,0,0,male,0,Class 11,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
808,1,NA,NA,NA,1---,0,30,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
809,1,NA,NA,NA,1---,2,36,0,1,0,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,1,"20,000-29,999",0,0,1
