unit,indian,kashmiri,religion,occupation,ranking,treat,age,age_18_27,age_28_49,age_50_over,median_age,gender,gender_female,education,education_class12,education_cat_none,education_cat_class6,education_cat_class12,education_cat_ba,religion_sunni,religion_shia,religion_sikh,religion_hindu,main_earner,monthly_hhincome,hhincome_cat_not_5000,hhincome_cat_5000_15000,hhincome_cat_15000_more
1,1,NA,NA,NA,1---,1,33,0,1,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"15,000-19,999",0,0,1
2,2,NA,NA,NA,2---,0,36,0,1,0,1,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"30,000-39,999",0,0,1
3,1,NA,NA,NA,1---,0,85,0,0,1,1,male,0,Class 4,0,0,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
4,1,NA,NA,NA,1---,1,31,0,1,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"30,000-39,999",0,0,1
5,1,NA,NA,NA,1---,1,30,0,1,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
6,1,NA,NA,NA,1---,0,50,0,0,1,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
7,1,NA,NA,NA,1---,0,41,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
8,3,NA,NA,NA,3---,1,22,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
9,1,NA,NA,NA,1---,0,24,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
10,1,NA,NA,NA,1---,1,28,0,1,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,1,"20,000-29,999",0,0,1
11,1,NA,NA,NA,1---,1,63,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
12,1,NA,NA,NA,1---,0,49,0,1,0,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
13,1,NA,NA,NA,1---,0,47,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
14,1,NA,NA,NA,1---,0,20,1,0,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
15,1,NA,NA,NA,1---,1,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
16,1,NA,NA,NA,1---,0,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
17,4,NA,NA,NA,4---,0,20,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"0-2,499",1,0,0
18,1,NA,NA,NA,1---,0,66,0,0,1,1,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
19,1,NA,NA,NA,1---,1,22,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
20,1,NA,NA,NA,1---,1,21,1,0,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
21,1,NA,NA,NA,1---,0,52,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
22,1,NA,NA,NA,1---,1,39,0,1,0,1,male,0,Class 11,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
23,2,NA,NA,NA,2---,0,50,0,0,1,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
24,1,NA,NA,NA,1---,1,20,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"20,000-29,999",0,0,1
25,2,NA,NA,NA,2---,1,45,0,1,0,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
26,2,NA,NA,NA,2---,0,48,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"30,000-39,999",0,0,1
27,1,NA,NA,NA,1---,1,33,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
28,1,NA,NA,NA,1---,0,75,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
29,2,NA,NA,NA,2---,0,42,0,1,0,1,male,0,Class 7,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
30,1,NA,NA,NA,1---,1,35,0,1,0,0,male,0,Class 7,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
31,2,NA,NA,NA,2---,1,36,0,1,0,1,female,1,Class 5,0,0,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
32,1,NA,NA,NA,1---,0,40,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
33,1,NA,NA,NA,1---,0,28,0,1,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"20,000-29,999",0,0,1
34,1,NA,NA,NA,1---,0,32,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
35,1,NA,NA,NA,1---,1,55,0,0,1,1,male,0,Some college,1,0,0,1,0,1,0,0,0,1,"20,000-29,999",0,0,1
36,1,NA,NA,NA,1---,1,26,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
37,2,NA,NA,NA,2---,1,56,0,0,1,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"20,000-29,999",0,0,1
38,1,NA,NA,NA,1---,1,25,1,0,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
39,1,NA,NA,NA,1---,1,19,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"10,000-14,999",0,1,0
40,1,NA,NA,NA,1---,1,70,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
41,1,NA,NA,NA,1---,1,20,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"20,000-29,999",0,0,1
42,1,NA,NA,NA,1---,0,70,0,0,1,1,male,0,Class 4,0,0,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
43,1,NA,NA,NA,1---,1,22,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"10,000-14,999",0,1,0
44,1,NA,NA,NA,1---,0,19,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
45,1,NA,NA,NA,1---,1,47,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
46,1,NA,NA,NA,1---,1,26,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
47,1,NA,NA,NA,1---,1,37,0,1,0,1,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
48,1,NA,NA,NA,1---,1,52,0,0,1,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
49,1,NA,NA,NA,1---,1,34,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
50,1,NA,NA,NA,1---,1,21,1,0,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"15,000-19,999",0,0,1
51,3,NA,NA,NA,3---,1,40,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
52,2,NA,NA,NA,2---,0,30,0,1,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
53,1,NA,NA,NA,1---,1,21,1,0,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"15,000-19,999",0,0,1
54,1,NA,NA,NA,1---,1,70,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
55,1,NA,NA,NA,1---,1,30,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
56,2,NA,NA,NA,2---,1,36,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
57,1,NA,NA,NA,1---,1,62,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
58,1,NA,NA,NA,1---,1,63,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
59,1,NA,NA,NA,1---,0,32,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
60,1,NA,NA,NA,1---,0,30,0,1,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"10,000-14,999",0,1,0
61,1,NA,NA,NA,1---,0,45,0,1,0,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
62,2,NA,NA,NA,2---,1,59,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
63,1,NA,NA,NA,1---,0,52,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
64,1,NA,NA,NA,1---,1,60,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
65,2,NA,NA,NA,2---,0,32,0,1,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
66,1,NA,NA,NA,1---,1,82,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
67,1,NA,NA,NA,1---,0,30,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
68,1,NA,NA,NA,1---,0,35,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
69,1,NA,NA,NA,1---,1,56,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
70,2,NA,NA,NA,2---,0,19,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"0-2,499",1,0,0
71,1,NA,NA,NA,1---,0,45,0,1,0,1,male,0,Some college,1,0,0,1,0,1,0,0,0,1,NA,0,0,1
72,1,NA,NA,NA,1---,1,25,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"20,000-29,999",0,0,1
73,1,NA,NA,NA,1---,1,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
74,1,NA,NA,NA,1---,1,50,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
75,1,NA,NA,NA,1---,0,39,0,1,0,1,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
76,2,NA,NA,NA,2---,0,38,0,1,0,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
77,1,NA,NA,NA,1---,1,61,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
78,1,NA,NA,NA,1---,0,51,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
79,4,NA,NA,NA,4---,0,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
80,3,NA,NA,NA,3---,0,23,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
81,2,NA,NA,NA,2---,1,65,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
82,1,NA,NA,NA,1---,1,45,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
83,1,NA,NA,NA,1---,0,46,0,1,0,1,female,1,Class 5,0,0,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
84,1,NA,NA,NA,1---,1,30,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
85,1,NA,NA,NA,1---,0,30,0,1,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,1,"20,000-29,999",0,0,1
86,1,NA,NA,NA,1---,1,35,0,1,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
87,1,NA,NA,NA,1---,0,37,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
88,1,NA,NA,NA,1---,1,80,0,0,1,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"20,000-29,999",0,0,1
89,4,NA,NA,NA,4---,0,70,0,0,1,1,female,1,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,0,0,1
90,1,NA,NA,NA,1---,1,31,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
91,1,NA,NA,NA,1---,0,22,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
92,1,NA,NA,NA,1---,1,61,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
93,2,NA,NA,NA,2---,1,26,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
94,1,NA,NA,NA,1---,1,20,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"0-2,499",1,0,0
95,1,NA,NA,NA,1---,0,50,0,0,1,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"15,000-19,999",0,0,1
96,1,NA,NA,NA,1---,1,70,0,0,1,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
97,1,NA,NA,NA,1---,0,22,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"30,000-39,999",0,0,1
98,1,NA,NA,NA,1---,1,52,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
99,1,NA,NA,NA,1---,0,82,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
100,2,NA,NA,NA,2---,1,24,1,0,0,0,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,1,"20,000-29,999",0,0,1
101,1,NA,NA,NA,1---,0,38,0,1,0,1,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"20,000-29,999",0,0,1
102,1,NA,NA,NA,1---,1,21,1,0,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
103,1,NA,NA,NA,1---,1,75,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
104,1,NA,NA,NA,1---,1,60,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
105,2,NA,NA,NA,2---,1,75,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
106,1,NA,NA,NA,1---,0,34,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
107,1,NA,NA,NA,1---,1,22,1,0,0,0,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
108,1,NA,NA,NA,1---,1,19,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
109,1,NA,NA,NA,1---,1,30,0,1,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"15,000-19,999",0,0,1
110,1,NA,NA,NA,1---,0,29,0,1,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
111,1,NA,NA,NA,1---,0,40,0,1,0,1,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,1,"2500-4,999",1,0,0
112,1,NA,NA,NA,1---,1,22,1,0,0,0,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
113,2,NA,NA,NA,2---,1,28,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
114,1,NA,NA,NA,1---,1,51,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
115,1,NA,NA,NA,1---,1,56,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
116,1,NA,NA,NA,1---,0,70,0,0,1,1,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
117,1,NA,NA,NA,1---,1,48,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"30,000-39,999",0,0,1
118,1,NA,NA,NA,1---,0,26,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
119,1,NA,NA,NA,1---,1,40,0,1,0,1,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"10,000-14,999",0,1,0
120,1,NA,NA,NA,1---,0,20,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
121,NA,NA,NA,NA,----,0,23,1,0,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"0-2,499",1,0,0
122,1,NA,NA,NA,1---,0,28,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
123,1,NA,NA,NA,1---,1,20,1,0,0,0,male,0,Class 11,0,0,1,0,0,1,0,0,0,0,"More than 1,00,000",0,0,1
124,1,NA,NA,NA,1---,1,20,1,0,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
125,1,NA,NA,NA,1---,1,24,1,0,0,0,female,1,Class 6,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
126,1,NA,NA,NA,1---,1,24,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
127,1,NA,NA,NA,1---,0,80,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
128,1,NA,NA,NA,1---,1,57,0,0,1,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
129,1,NA,NA,NA,1---,1,53,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
130,1,NA,NA,NA,1---,0,53,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
131,1,NA,NA,NA,1---,1,35,0,1,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
132,1,NA,NA,NA,1---,0,42,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
133,1,NA,NA,NA,1---,0,35,0,1,0,0,male,0,Class 7,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
134,1,NA,NA,NA,1---,1,52,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
135,1,NA,NA,NA,1---,0,69,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
136,1,NA,NA,NA,1---,0,44,0,1,0,1,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
137,2,NA,NA,NA,2---,1,80,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
138,1,NA,NA,NA,1---,0,38,0,1,0,1,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
139,1,NA,NA,NA,1---,0,74,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
140,1,NA,NA,NA,1---,1,23,1,0,0,0,male,0,Class 11,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
141,1,NA,NA,NA,1---,1,31,0,1,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,1,"5,000-9,999",0,1,0
142,3,NA,NA,NA,3---,1,19,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
143,1,NA,NA,NA,1---,1,60,0,0,1,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
144,1,NA,NA,NA,1---,1,34,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
145,2,NA,NA,NA,2---,0,28,0,1,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"10,000-14,999",0,1,0
146,1,NA,NA,NA,1---,1,50,0,0,1,1,male,0,Class 11,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
147,2,NA,NA,NA,2---,1,85,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
148,1,NA,NA,NA,1---,0,50,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
149,1,NA,NA,NA,1---,0,34,0,1,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,1,"30,000-39,999",0,0,1
150,1,NA,NA,NA,1---,0,22,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
151,1,NA,NA,NA,1---,1,28,0,1,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"50,000-59,999",0,0,1
152,1,NA,NA,NA,1---,0,28,0,1,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"10,000-14,999",0,1,0
153,1,NA,NA,NA,1---,1,49,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
154,2,NA,NA,NA,2---,0,45,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
155,1,NA,NA,NA,1---,1,44,0,1,0,1,male,0,Class 11,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
156,1,NA,NA,NA,1---,0,49,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
157,1,NA,NA,NA,1---,0,40,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
158,2,NA,NA,NA,2---,0,32,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
159,1,NA,NA,NA,1---,1,40,0,1,0,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
160,1,NA,NA,NA,1---,1,29,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
161,1,NA,NA,NA,1---,0,45,0,1,0,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
162,1,NA,NA,NA,1---,0,19,1,0,0,0,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
163,2,NA,NA,NA,2---,1,23,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
164,1,NA,NA,NA,1---,1,24,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"0-2,499",1,0,0
165,1,NA,NA,NA,1---,1,29,0,1,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
166,1,NA,NA,NA,1---,1,20,1,0,0,0,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"10,000-14,999",0,1,0
167,1,NA,NA,NA,1---,1,50,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
168,1,NA,NA,NA,1---,0,33,0,1,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
169,1,NA,NA,NA,1---,0,39,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
170,1,NA,NA,NA,1---,0,55,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
171,1,NA,NA,NA,1---,1,32,0,1,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"15,000-19,999",0,0,1
172,1,NA,NA,NA,1---,0,60,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
173,1,NA,NA,NA,1---,1,48,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
174,1,NA,NA,NA,1---,0,40,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
175,1,NA,NA,NA,1---,1,45,0,1,0,1,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"5,000-9,999",0,1,0
176,1,NA,NA,NA,1---,1,33,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
177,1,NA,NA,NA,1---,1,20,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
178,1,NA,NA,NA,1---,0,76,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
179,1,NA,NA,NA,1---,1,60,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
180,1,NA,NA,NA,1---,1,53,0,0,1,1,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
181,1,NA,NA,NA,1---,1,45,0,1,0,1,female,1,Class 7,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
182,2,NA,NA,NA,2---,0,60,0,0,1,1,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"40,000-49,999",0,0,1
183,1,NA,NA,NA,1---,1,41,0,1,0,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
184,1,NA,NA,NA,1---,0,65,0,0,1,1,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
185,1,NA,NA,NA,1---,0,25,1,0,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
186,1,NA,NA,NA,1---,1,33,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
187,1,NA,NA,NA,1---,0,21,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
188,2,NA,NA,NA,2---,1,25,1,0,0,0,female,1,Class 1,0,0,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
189,1,NA,NA,NA,1---,1,30,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
190,2,NA,NA,NA,2---,0,20,1,0,0,0,female,1,Some college,1,0,0,1,0,0,0,0,0,0,"0-2,499",1,0,0
191,1,NA,NA,NA,1---,1,58,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
192,2,NA,NA,NA,2---,1,32,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
