unit,leftist,rightist,quo,ranking,treat,wave,issue
7853,3,2,1,321,0,2011,unemp
7854,1,3,2,132,0,2011,unemp
7855,1,3,2,132,0,2011,unemp
7856,1,3,2,132,0,2011,unemp
7857,3,1,2,312,0,2011,unemp
7858,2,1,3,213,0,2011,unemp
7859,1,2,3,123,0,2011,unemp
7860,1,3,2,132,0,2011,unemp
7861,3,1,2,312,0,2011,unemp
7862,3,2,1,321,0,2011,unemp
7863,1,3,2,132,0,2011,unemp
7864,1,2,3,123,0,2011,unemp
7865,1,2,3,123,0,2011,unemp
7866,1,3,2,132,0,2011,unemp
7867,2,3,1,231,0,2011,unemp
7868,1,2,3,123,0,2011,unemp
7869,1,3,2,132,0,2011,unemp
7870,3,2,1,321,0,2011,unemp
7871,2,3,1,231,0,2011,unemp
7872,3,1,2,312,0,2011,unemp
7873,2,3,1,231,0,2011,unemp
7874,1,3,2,132,0,2011,unemp
7875,3,1,2,312,0,2011,unemp
7876,2,3,1,231,0,2011,unemp
7877,3,1,2,312,0,2011,unemp
7878,1,3,2,132,0,2011,unemp
7879,3,2,1,321,0,2011,unemp
7880,3,2,1,321,0,2011,unemp
7881,1,3,2,132,0,2011,unemp
7882,1,3,2,132,0,2011,unemp
7883,2,3,1,231,0,2011,unemp
7884,3,2,1,321,0,2011,unemp
7885,2,3,1,231,0,2011,unemp
7886,1,3,2,132,0,2011,unemp
7887,3,1,2,312,0,2011,unemp
7888,1,2,3,123,0,2011,unemp
7889,2,1,3,213,0,2011,unemp
7890,3,1,2,312,0,2011,unemp
7891,3,2,1,321,0,2011,unemp
7892,3,1,2,312,0,2011,unemp
7893,2,3,1,231,0,2011,unemp
7894,3,1,2,312,0,2011,unemp
7895,3,1,2,312,0,2011,unemp
7896,3,1,2,312,0,2011,unemp
7897,2,3,1,231,0,2011,unemp
7898,3,1,2,312,0,2011,unemp
7899,3,1,2,312,0,2011,unemp
7900,3,2,1,321,0,2011,unemp
7901,3,1,2,312,0,2011,unemp
7902,1,3,2,132,0,2011,unemp
7903,2,3,1,231,0,2011,unemp
7904,1,3,2,132,0,2011,unemp
7905,1,3,2,132,0,2011,unemp
7906,3,2,1,321,0,2011,unemp
7907,1,3,2,132,0,2011,unemp
7908,1,2,3,123,0,2011,unemp
7909,1,2,3,123,0,2011,unemp
7910,2,3,1,231,0,2011,unemp
7911,3,1,2,312,0,2011,unemp
7912,3,1,2,312,0,2011,unemp
7913,1,3,2,132,0,2011,unemp
7914,1,3,2,132,0,2011,unemp
7915,3,1,2,312,0,2011,unemp
7916,2,3,1,231,0,2011,unemp
7917,1,3,2,132,0,2011,unemp
7918,2,1,3,213,0,2011,unemp
7919,1,3,2,132,0,2011,unemp
7920,1,3,2,132,0,2011,unemp
7921,2,1,3,213,0,2011,unemp
7922,1,3,2,132,0,2011,unemp
7923,1,3,2,132,0,2011,unemp
7924,1,3,2,132,0,2011,unemp
7925,2,3,1,231,0,2011,unemp
7926,2,3,1,231,0,2011,unemp
7927,3,2,1,321,0,2011,unemp
7928,3,2,1,321,0,2011,unemp
7929,3,1,2,312,0,2011,unemp
7930,3,1,2,312,0,2011,unemp
7931,2,1,3,213,0,2011,unemp
7932,1,2,3,123,0,2011,unemp
7933,1,2,3,123,0,2011,unemp
7934,1,3,2,132,0,2011,unemp
7935,2,3,1,231,0,2011,unemp
7936,1,3,2,132,0,2011,unemp
7937,2,3,1,231,0,2011,unemp
7938,1,3,2,132,0,2011,unemp
7939,3,1,2,312,0,2011,unemp
7940,1,3,2,132,0,2011,unemp
7941,1,3,2,132,0,2011,unemp
7942,2,1,3,213,0,2011,unemp
7943,3,2,1,321,0,2011,unemp
7944,3,1,2,312,0,2011,unemp
7945,2,3,1,231,0,2011,unemp
7946,1,3,2,132,0,2011,unemp
7947,3,1,2,312,0,2011,unemp
7948,3,1,2,312,0,2011,unemp
7949,2,3,1,231,0,2011,unemp
7950,3,2,1,321,0,2011,unemp
7951,1,3,2,132,0,2011,unemp
7952,1,3,2,132,0,2011,unemp
7953,1,3,2,132,0,2011,unemp
7954,1,3,2,132,0,2011,unemp
7955,1,3,2,132,0,2011,unemp
7956,3,1,2,312,0,2011,unemp
7957,1,3,2,132,0,2011,unemp
7958,1,3,2,132,0,2011,unemp
7959,1,3,2,132,0,2011,unemp
7960,3,2,1,321,0,2011,unemp
7961,1,3,2,132,0,2011,unemp
7962,2,3,1,231,0,2011,unemp
7963,1,2,3,123,0,2011,unemp
7964,1,3,2,132,0,2011,unemp
7965,3,1,2,312,0,2011,unemp
7966,2,3,1,231,0,2011,unemp
7967,3,2,1,321,0,2011,unemp
7968,1,3,2,132,0,2011,unemp
7969,3,1,2,312,0,2011,unemp
7970,2,3,1,231,0,2011,unemp
7971,1,2,3,123,0,2011,unemp
7972,2,1,3,213,0,2011,unemp
7973,1,3,2,132,0,2011,unemp
7974,1,3,2,132,0,2011,unemp
7975,3,2,1,321,0,2011,unemp
7976,1,3,2,132,0,2011,unemp
7977,1,3,2,132,0,2011,unemp
7978,3,2,1,321,0,2011,unemp
7979,1,3,2,132,0,2011,unemp
7980,1,3,2,132,0,2011,unemp
7981,3,1,2,312,0,2011,unemp
7982,3,2,1,321,0,2011,unemp
7983,3,2,1,321,0,2011,unemp
7984,1,3,2,132,0,2011,unemp
7985,2,3,1,231,0,2011,unemp
7986,1,3,2,132,0,2011,unemp
7987,1,3,2,132,0,2011,unemp
7988,2,1,3,213,0,2011,unemp
7989,1,2,3,123,0,2011,unemp
7990,3,1,2,312,0,2011,unemp
7991,1,3,2,132,0,2011,unemp
7992,2,3,1,231,0,2011,unemp
7993,3,1,2,312,0,2011,unemp
7994,3,1,2,312,0,2011,unemp
7995,3,1,2,312,0,2011,unemp
7996,1,3,2,132,0,2011,unemp
7997,1,3,2,132,0,2011,unemp
7998,1,3,2,132,0,2011,unemp
7999,1,3,2,132,0,2011,unemp
8000,3,2,1,321,0,2011,unemp
8001,1,3,2,132,0,2011,unemp
8002,2,3,1,231,0,2011,unemp
8003,3,1,2,312,0,2011,unemp
8004,3,2,1,321,0,2011,unemp
8005,1,3,2,132,0,2011,unemp
8006,3,1,2,312,0,2011,unemp
8007,1,3,2,132,0,2011,unemp
8008,1,3,2,132,0,2011,unemp
8009,2,3,1,231,0,2011,unemp
8010,3,1,2,312,0,2011,unemp
8011,3,2,1,321,0,2011,unemp
8012,3,1,2,312,0,2011,unemp
8013,2,3,1,231,0,2011,unemp
8014,1,2,3,123,0,2011,unemp
8015,1,3,2,132,0,2011,unemp
8016,1,3,2,132,0,2011,unemp
8017,1,3,2,132,0,2011,unemp
8018,2,3,1,231,0,2011,unemp
8019,3,1,2,312,0,2011,unemp
8020,3,2,1,321,0,2011,unemp
8021,2,3,1,231,0,2011,unemp
8022,2,1,3,213,0,2011,unemp
8023,3,1,2,312,0,2011,unemp
8024,2,3,1,231,0,2011,unemp
8025,1,3,2,132,0,2011,unemp
8026,2,3,1,231,0,2011,unemp
8027,3,1,2,312,0,2011,unemp
8028,2,3,1,231,0,2011,unemp
8029,3,1,2,312,0,2011,unemp
8030,1,3,2,132,0,2011,unemp
8031,1,3,2,132,0,2011,unemp
8032,3,1,2,312,0,2011,unemp
8033,1,3,2,132,0,2011,unemp
8034,1,3,2,132,0,2011,unemp
8035,3,2,1,321,0,2011,unemp
8036,1,2,3,123,0,2011,unemp
8037,1,3,2,132,0,2011,unemp
8038,3,2,1,321,0,2011,unemp
8039,3,1,2,312,0,2011,unemp
8040,2,3,1,231,0,2011,unemp
8041,3,2,1,321,0,2011,unemp
8042,2,3,1,231,0,2011,unemp
8043,1,3,2,132,0,2011,unemp
8044,1,3,2,132,0,2011,unemp
8045,1,3,2,132,0,2011,unemp
8046,1,3,2,132,0,2011,unemp
8047,1,3,2,132,0,2011,unemp
8048,2,1,3,213,0,2011,unemp
8049,2,1,3,213,0,2011,unemp
8050,3,1,2,312,0,2011,unemp
8051,3,2,1,321,0,2011,unemp
8052,2,3,1,231,0,2011,unemp
8053,2,3,1,231,0,2011,unemp
8054,2,1,3,213,0,2011,unemp
8055,1,3,2,132,0,2011,unemp
8056,1,3,2,132,0,2011,unemp
8057,1,3,2,132,0,2011,unemp
8058,3,2,1,321,0,2011,unemp
8059,1,3,2,132,0,2011,unemp
8060,3,1,2,312,0,2011,unemp
8061,1,3,2,132,0,2011,unemp
8062,1,2,3,123,0,2011,unemp
8063,3,2,1,321,0,2011,unemp
8064,3,1,2,312,0,2011,unemp
8065,1,2,3,123,0,2011,unemp
8066,1,3,2,132,0,2011,unemp
8067,1,3,2,132,0,2011,unemp
8068,3,1,2,312,0,2011,unemp
8069,2,3,1,231,0,2011,unemp
8070,3,1,2,312,0,2011,unemp
8071,3,1,2,312,0,2011,unemp
8072,2,3,1,231,0,2011,unemp
8073,1,2,3,123,0,2011,unemp
8074,3,1,2,312,0,2011,unemp
8075,2,3,1,231,0,2011,unemp
8076,3,2,1,321,0,2011,unemp
8077,1,3,2,132,0,2011,unemp
8078,1,3,2,132,0,2011,unemp
8079,1,3,2,132,0,2011,unemp
8080,1,3,2,132,0,2011,unemp
8081,1,3,2,132,0,2011,unemp
8082,1,3,2,132,0,2011,unemp
8083,1,3,2,132,0,2011,unemp
8084,1,3,2,132,0,2011,unemp
8085,3,1,2,312,0,2011,unemp
8086,3,1,2,312,0,2011,unemp
8087,3,1,2,312,0,2011,unemp
8088,1,3,2,132,0,2011,unemp
8089,2,1,3,213,0,2011,unemp
8090,1,3,2,132,0,2011,unemp
8091,1,3,2,132,0,2011,unemp
8092,1,3,2,132,0,2011,unemp
8093,1,3,2,132,0,2011,unemp
8094,3,1,2,312,0,2011,unemp
8095,2,3,1,231,0,2011,unemp
8096,2,3,1,231,0,2011,unemp
8097,3,1,2,312,0,2011,unemp
8098,1,3,2,132,0,2011,unemp
8099,1,3,2,132,0,2011,unemp
8100,1,3,2,132,0,2011,unemp
8101,1,3,2,132,0,2011,unemp
8102,2,3,1,231,0,2011,unemp
8103,3,1,2,312,0,2011,unemp
8104,1,3,2,132,0,2011,unemp
8105,1,3,2,132,0,2011,unemp
8106,3,1,2,312,0,2011,unemp
8107,1,3,2,132,0,2011,unemp
8108,3,1,2,312,0,2011,unemp
8109,1,3,2,132,0,2011,unemp
8110,3,1,2,312,0,2011,unemp
8111,3,1,2,312,0,2011,unemp
8112,1,3,2,132,0,2011,unemp
8113,3,2,1,321,0,2011,unemp
8114,2,3,1,231,0,2011,unemp
8115,1,3,2,132,0,2011,unemp
8116,3,2,1,321,0,2011,unemp
8117,1,3,2,132,0,2011,unemp
8118,1,3,2,132,0,2011,unemp
8119,3,1,2,312,0,2011,unemp
8120,3,2,1,321,0,2011,unemp
8121,2,3,1,231,0,2011,unemp
8122,3,1,2,312,0,2011,unemp
8123,3,1,2,312,0,2011,unemp
8124,1,3,2,132,0,2011,unemp
8125,2,1,3,213,0,2011,unemp
8126,3,1,2,312,0,2011,unemp
8127,1,3,2,132,0,2011,unemp
8128,1,3,2,132,0,2011,unemp
8129,3,1,2,312,0,2011,unemp
8130,3,1,2,312,0,2011,unemp
8131,1,3,2,132,0,2011,unemp
8132,1,3,2,132,0,2011,unemp
8133,1,3,2,132,0,2011,unemp
8134,1,3,2,132,0,2011,unemp
8135,1,3,2,132,0,2011,unemp
8136,1,2,3,123,0,2011,unemp
8137,1,3,2,132,0,2011,unemp
8138,1,3,2,132,0,2011,unemp
8139,3,1,2,312,0,2011,unemp
8140,1,3,2,132,0,2011,unemp
8141,3,1,2,312,0,2011,unemp
8142,2,3,1,231,0,2011,unemp
8143,2,3,1,231,0,2011,unemp
8144,3,1,2,312,0,2011,unemp
8145,3,1,2,312,0,2011,unemp
8146,1,3,2,132,0,2011,unemp
8147,1,2,3,123,0,2011,unemp
8148,1,3,2,132,0,2011,unemp
8149,1,2,3,123,0,2011,unemp
8150,3,2,1,321,0,2011,unemp
8151,3,1,2,312,0,2011,unemp
8152,3,1,2,312,0,2011,unemp
8153,1,3,2,132,0,2011,unemp
8154,1,3,2,132,0,2011,unemp
8155,3,1,2,312,0,2011,unemp
8156,2,3,1,231,0,2011,unemp
8157,3,1,2,312,0,2011,unemp
8158,1,3,2,132,0,2011,unemp
8159,3,1,2,312,0,2011,unemp
8160,1,2,3,123,0,2011,unemp
8161,1,2,3,123,0,2011,unemp
8162,3,1,2,312,0,2011,unemp
8163,1,3,2,132,0,2011,unemp
8164,3,2,1,321,0,2011,unemp
8165,3,1,2,312,0,2011,unemp
8166,3,2,1,321,0,2011,unemp
8167,1,3,2,132,0,2011,unemp
8168,1,3,2,132,0,2011,unemp
8169,1,3,2,132,0,2011,unemp
8170,1,3,2,132,0,2011,unemp
8171,1,3,2,132,0,2011,unemp
8172,2,3,1,231,0,2011,unemp
8173,3,2,1,321,0,2011,unemp
8174,1,3,2,132,0,2011,unemp
8175,1,3,2,132,0,2011,unemp
8176,2,3,1,231,0,2011,unemp
8177,1,2,3,123,0,2011,unemp
8178,3,2,1,321,0,2011,unemp
8179,1,3,2,132,0,2011,unemp
8180,1,3,2,132,0,2011,unemp
8181,3,1,2,312,0,2011,unemp
8182,1,3,2,132,0,2011,unemp
8183,3,1,2,312,0,2011,unemp
8184,3,2,1,321,0,2011,unemp
8185,2,3,1,231,0,2011,unemp
8186,1,3,2,132,0,2011,unemp
8187,1,3,2,132,0,2011,unemp
8188,3,2,1,321,0,2011,unemp
8189,1,3,2,132,0,2011,unemp
8190,3,1,2,312,0,2011,unemp
8191,1,3,2,132,0,2011,unemp
8192,1,3,2,132,0,2011,unemp
8193,3,2,1,321,0,2011,unemp
8194,1,3,2,132,0,2011,unemp
8195,2,1,3,213,0,2011,unemp
8196,1,2,3,123,0,2011,unemp
8197,2,3,1,231,0,2011,unemp
8198,1,3,2,132,0,2011,unemp
8199,2,1,3,213,0,2011,unemp
8200,1,3,2,132,0,2011,unemp
8201,3,1,2,312,0,2011,unemp
8202,2,3,1,231,0,2011,unemp
8203,3,2,1,321,0,2011,unemp
8204,3,1,2,312,0,2011,unemp
8205,3,1,2,312,0,2011,unemp
8206,1,3,2,132,0,2011,unemp
8207,3,1,2,312,0,2011,unemp
8208,3,1,2,312,0,2011,unemp
8209,3,1,2,312,0,2011,unemp
8210,3,1,2,312,0,2011,unemp
8211,3,2,1,321,0,2011,unemp
8212,3,1,2,312,0,2011,unemp
8213,1,3,2,132,0,2011,unemp
8214,2,3,1,231,0,2011,unemp
8215,3,1,2,312,0,2011,unemp
8216,3,1,2,312,0,2011,unemp
8217,3,1,2,312,0,2011,unemp
8218,1,3,2,132,0,2011,unemp
8219,1,3,2,132,0,2011,unemp
8220,2,3,1,231,0,2011,unemp
8221,3,1,2,312,0,2011,unemp
8222,2,3,1,231,0,2011,unemp
8223,3,1,2,312,0,2011,unemp
8224,3,1,2,312,0,2011,unemp
8225,1,2,3,123,0,2011,unemp
8226,3,1,2,312,0,2011,unemp
8227,1,2,3,123,0,2011,unemp
8228,3,1,2,312,0,2011,unemp
8229,1,2,3,123,0,2011,unemp
8230,2,3,1,231,0,2011,unemp
8231,2,1,3,213,0,2011,unemp
8232,1,2,3,123,0,2011,unemp
8233,1,2,3,123,0,2011,unemp
8234,3,2,1,321,0,2011,unemp
8235,2,3,1,231,0,2011,unemp
8236,1,3,2,132,0,2011,unemp
8237,3,1,2,312,0,2011,unemp
8238,1,3,2,132,0,2011,unemp
8239,1,3,2,132,0,2011,unemp
8240,3,1,2,312,0,2011,unemp
8241,3,1,2,312,0,2011,unemp
8242,2,3,1,231,0,2011,unemp
8243,3,1,2,312,0,2011,unemp
8244,3,1,2,312,0,2011,unemp
8245,1,2,3,123,0,2011,unemp
8246,1,3,2,132,0,2011,unemp
8247,3,1,2,312,0,2011,unemp
8248,1,3,2,132,0,2011,unemp
8249,2,1,3,213,0,2011,unemp
8250,1,3,2,132,0,2011,unemp
8251,3,2,1,321,0,2011,unemp
8252,1,2,3,123,0,2011,unemp
8253,1,3,2,132,0,2011,unemp
8254,2,3,1,231,0,2011,unemp
8255,3,1,2,312,0,2011,unemp
8256,3,1,2,312,0,2011,unemp
8257,1,3,2,132,0,2011,unemp
8258,1,3,2,132,0,2011,unemp
8259,1,3,2,132,0,2011,unemp
8260,1,3,2,132,0,2011,unemp
8261,2,3,1,231,0,2011,unemp
8262,1,3,2,132,0,2011,unemp
8263,2,1,3,213,0,2011,unemp
8264,3,2,1,321,0,2011,unemp
8265,3,1,2,312,0,2011,unemp
8266,1,3,2,132,0,2011,unemp
8267,1,3,2,132,0,2011,unemp
8268,3,1,2,312,0,2011,unemp
8269,3,1,2,312,0,2011,unemp
8270,1,3,2,132,0,2011,unemp
8271,3,1,2,312,0,2011,unemp
8272,3,1,2,312,0,2011,unemp
8273,2,1,3,213,0,2011,unemp
8274,3,1,2,312,0,2011,unemp
8275,3,1,2,312,0,2011,unemp
8276,3,1,2,312,0,2011,unemp
8277,3,1,2,312,0,2011,unemp
8278,3,1,2,312,0,2011,unemp
8279,3,1,2,312,0,2011,unemp
8280,3,1,2,312,0,2011,unemp
8281,3,2,1,321,0,2011,unemp
8282,3,2,1,321,0,2011,unemp
8283,3,1,2,312,0,2011,unemp
8284,3,1,2,312,0,2011,unemp
8285,3,1,2,312,0,2011,unemp
8286,1,3,2,132,0,2011,unemp
8287,3,1,2,312,0,2011,unemp
8288,1,3,2,132,0,2011,unemp
8289,3,1,2,312,0,2011,unemp
8290,2,3,1,231,0,2011,unemp
8291,2,3,1,231,0,2011,unemp
8292,1,2,3,123,0,2011,unemp
8293,3,1,2,312,0,2011,unemp
8294,1,2,3,123,0,2011,unemp
8295,3,1,2,312,0,2011,unemp
8296,1,2,3,123,0,2011,unemp
8297,3,2,1,321,0,2011,unemp
8298,3,1,2,312,0,2011,unemp
8299,3,1,2,312,0,2011,unemp
8300,3,1,2,312,0,2011,unemp
8301,2,3,1,231,0,2011,unemp
8302,1,3,2,132,0,2011,unemp
8303,3,2,1,321,0,2011,unemp
8304,3,1,2,312,0,2011,unemp
8305,3,1,2,312,0,2011,unemp
8306,1,3,2,132,0,2011,unemp
8307,2,3,1,231,0,2011,unemp
8308,3,1,2,312,0,2011,unemp
8309,1,3,2,132,0,2011,unemp
8310,3,1,2,312,0,2011,unemp
8311,1,3,2,132,0,2011,unemp
8312,1,3,2,132,0,2011,unemp
8313,3,1,2,312,0,2011,unemp
8314,1,3,2,132,0,2011,unemp
8315,2,1,3,213,0,2011,unemp
8316,3,1,2,312,0,2011,unemp
8317,3,2,1,321,0,2011,unemp
8318,3,1,2,312,0,2011,unemp
8319,3,2,1,321,0,2011,unemp
8320,1,3,2,132,0,2011,unemp
8321,3,2,1,321,0,2011,unemp
8322,1,3,2,132,0,2011,unemp
8323,1,3,2,132,0,2011,unemp
8324,2,1,3,213,0,2011,unemp
8325,1,3,2,132,0,2011,unemp
8326,1,3,2,132,0,2011,unemp
8327,3,1,2,312,0,2011,unemp
8328,1,3,2,132,0,2011,unemp
8329,1,3,2,132,0,2011,unemp
8330,1,3,2,132,0,2011,unemp
8331,1,3,2,132,0,2011,unemp
8332,1,3,2,132,0,2011,unemp
8333,1,3,2,132,0,2011,unemp
8334,2,3,1,231,0,2011,unemp
8335,1,3,2,132,0,2011,unemp
8336,3,1,2,312,0,2011,unemp
8337,3,1,2,312,0,2011,unemp
8338,1,3,2,132,0,2011,unemp
8339,1,3,2,132,0,2011,unemp
8340,1,3,2,132,0,2011,unemp
8341,1,3,2,132,0,2011,unemp
8342,3,2,1,321,0,2011,unemp
8343,3,2,1,321,0,2011,unemp
8344,3,2,1,321,0,2011,unemp
8345,2,3,1,231,0,2011,unemp
8346,2,3,1,231,0,2011,unemp
8347,2,3,1,231,0,2011,unemp
8348,3,1,2,312,0,2011,unemp
8349,1,2,3,123,0,2011,unemp
8350,2,3,1,231,0,2011,unemp
8351,3,2,1,321,0,2011,unemp
8352,2,3,1,231,0,2011,unemp
8353,3,2,1,321,0,2011,unemp
8354,2,3,1,231,0,2011,unemp
8355,2,1,3,213,0,2011,unemp
8356,3,2,1,321,0,2011,unemp
8357,2,1,3,213,0,2011,unemp
8358,1,3,2,132,0,2011,unemp
8359,3,1,2,312,0,2011,unemp
8360,1,3,2,132,0,2011,unemp
8361,3,1,2,312,0,2011,unemp
8362,3,2,1,321,0,2011,unemp
8363,3,1,2,312,0,2011,unemp
8364,1,2,3,123,0,2011,unemp
8365,3,1,2,312,0,2011,unemp
8366,1,3,2,132,0,2011,unemp
8367,1,3,2,132,0,2011,unemp
8368,1,3,2,132,0,2011,unemp
8369,3,1,2,312,0,2011,unemp
8370,1,3,2,132,0,2011,unemp
8371,1,3,2,132,0,2011,unemp
8372,1,3,2,132,0,2011,unemp
8373,3,1,2,312,0,2011,unemp
8374,3,1,2,312,0,2011,unemp
8375,3,1,2,312,0,2011,unemp
8376,3,1,2,312,0,2011,unemp
8377,3,1,2,312,0,2011,unemp
8378,1,3,2,132,0,2011,unemp
8379,1,3,2,132,0,2011,unemp
8380,1,3,2,132,0,2011,unemp
8381,2,1,3,213,0,2011,unemp
8382,3,1,2,312,0,2011,unemp
8383,1,3,2,132,0,2011,unemp
8384,1,3,2,132,0,2011,unemp
8385,1,3,2,132,0,2011,unemp
8386,3,2,1,321,0,2011,unemp
8387,1,3,2,132,0,2011,unemp
8388,3,1,2,312,0,2011,unemp
8389,3,1,2,312,0,2011,unemp
8390,2,3,1,231,0,2011,unemp
8391,2,3,1,231,0,2011,unemp
8392,3,1,2,312,0,2011,unemp
8393,3,2,1,321,0,2011,unemp
8394,3,1,2,312,0,2011,unemp
8395,3,1,2,312,0,2011,unemp
8396,1,3,2,132,0,2011,unemp
8397,2,3,1,231,0,2011,unemp
8398,3,1,2,312,0,2012,debt
8399,1,2,3,123,0,2012,debt
8400,2,3,1,231,0,2012,debt
8401,3,1,2,312,0,2012,debt
8402,2,1,3,213,0,2012,debt
8403,2,3,1,231,0,2012,debt
8404,2,1,3,213,0,2012,debt
8405,2,1,3,213,0,2012,debt
8406,3,1,2,312,0,2012,debt
8407,3,1,2,312,0,2012,debt
8408,3,1,2,312,0,2012,debt
8409,3,1,2,312,0,2012,debt
8410,2,3,1,231,0,2012,debt
8411,3,2,1,321,0,2012,debt
8412,1,3,2,132,0,2012,debt
8413,1,3,2,132,0,2012,debt
8414,1,3,2,132,0,2012,debt
8415,3,2,1,321,0,2012,debt
8416,3,1,2,312,0,2012,debt
8417,1,3,2,132,0,2012,debt
8418,1,3,2,132,0,2012,debt
8419,3,1,2,312,0,2012,debt
8420,1,3,2,132,0,2012,debt
8421,3,2,1,321,0,2012,debt
8422,1,3,2,132,0,2012,debt
8423,1,3,2,132,0,2012,debt
8424,3,1,2,312,0,2012,debt
8425,3,1,2,312,0,2012,debt
8426,1,3,2,132,0,2012,debt
8427,3,1,2,312,0,2012,debt
8428,1,2,3,123,0,2012,debt
8429,1,2,3,123,0,2012,debt
8430,3,1,2,312,0,2012,debt
8431,2,1,3,213,0,2012,debt
8432,1,2,3,123,0,2012,debt
8433,2,1,3,213,0,2012,debt
8434,1,3,2,132,0,2012,debt
8435,3,1,2,312,0,2012,debt
8436,3,1,2,312,0,2012,debt
8437,3,2,1,321,0,2012,debt
8438,3,2,1,321,0,2012,debt
8439,1,3,2,132,0,2012,debt
8440,1,2,3,123,0,2012,debt
8441,1,3,2,132,0,2012,debt
8442,2,3,1,231,0,2012,debt
8443,1,3,2,132,0,2012,debt
8444,1,2,3,123,0,2012,debt
8445,1,3,2,132,0,2012,debt
8446,2,1,3,213,0,2012,debt
8447,2,1,3,213,0,2012,debt
8448,3,2,1,321,0,2012,debt
8449,2,3,1,231,0,2012,debt
8450,3,1,2,312,0,2012,debt
8451,3,1,2,312,0,2012,debt
8452,3,1,2,312,0,2012,debt
8453,1,3,2,132,0,2012,debt
8454,3,1,2,312,0,2012,debt
8455,1,3,2,132,0,2012,debt
8456,1,3,2,132,0,2012,debt
8457,3,1,2,312,0,2012,debt
8458,2,1,3,213,0,2012,debt
8459,1,2,3,123,0,2012,debt
8460,3,1,2,312,0,2012,debt
8461,2,1,3,213,0,2012,debt
8462,3,1,2,312,0,2012,debt
8463,3,2,1,321,0,2012,debt
8464,3,1,2,312,0,2012,debt
8465,1,2,3,123,0,2012,debt
8466,3,1,2,312,0,2012,debt
8467,1,3,2,132,0,2012,debt
8468,1,3,2,132,0,2012,debt
8469,2,3,1,231,0,2012,debt
8470,1,3,2,132,0,2012,debt
8471,3,2,1,321,0,2012,debt
8472,1,3,2,132,0,2012,debt
8473,1,2,3,123,0,2012,debt
8474,3,1,2,312,0,2012,debt
8475,3,1,2,312,0,2012,debt
8476,3,1,2,312,0,2012,debt
8477,3,1,2,312,0,2012,debt
8478,3,1,2,312,0,2012,debt
8479,1,2,3,123,0,2012,debt
8480,1,3,2,132,0,2012,debt
8481,2,1,3,213,0,2012,debt
8482,3,1,2,312,0,2012,debt
8483,2,3,1,231,0,2012,debt
8484,1,3,2,132,0,2012,debt
8485,2,1,3,213,0,2012,debt
8486,3,2,1,321,0,2012,debt
8487,2,1,3,213,0,2012,debt
8488,1,3,2,132,0,2012,debt
8489,3,1,2,312,0,2012,debt
8490,2,3,1,231,0,2012,debt
8491,1,3,2,132,0,2012,debt
8492,3,1,2,312,0,2012,debt
8493,1,3,2,132,0,2012,debt
8494,2,1,3,213,0,2012,debt
8495,1,2,3,123,0,2012,debt
8496,1,3,2,132,0,2012,debt
8497,1,3,2,132,0,2012,debt
8498,3,2,1,321,0,2012,debt
8499,1,3,2,132,0,2012,debt
8500,2,1,3,213,0,2012,debt
8501,3,2,1,321,0,2012,debt
8502,3,1,2,312,0,2012,debt
8503,3,2,1,321,0,2012,debt
8504,2,3,1,231,0,2012,debt
8505,1,2,3,123,0,2012,debt
8506,3,1,2,312,0,2012,debt
8507,3,1,2,312,0,2012,debt
8508,2,3,1,231,0,2012,debt
8509,2,1,3,213,0,2012,debt
8510,1,3,2,132,0,2012,debt
8511,1,3,2,132,0,2012,debt
8512,2,1,3,213,0,2012,debt
8513,1,3,2,132,0,2012,debt
8514,3,1,2,312,0,2012,debt
8515,1,3,2,132,0,2012,debt
8516,1,3,2,132,0,2012,debt
8517,1,3,2,132,0,2012,debt
8518,2,3,1,231,0,2012,debt
8519,1,3,2,132,0,2012,debt
8520,1,2,3,123,0,2012,debt
8521,1,3,2,132,0,2012,debt
8522,1,3,2,132,0,2012,debt
8523,2,3,1,231,0,2012,debt
8524,3,1,2,312,0,2012,debt
8525,1,3,2,132,0,2012,debt
8526,1,3,2,132,0,2012,debt
8527,3,1,2,312,0,2012,debt
8528,3,1,2,312,0,2012,debt
8529,1,2,3,123,0,2012,debt
8530,1,3,2,132,0,2012,debt
8531,1,3,2,132,0,2012,debt
8532,3,1,2,312,0,2012,debt
8533,2,3,1,231,0,2012,debt
8534,1,2,3,123,0,2012,debt
8535,3,2,1,321,0,2012,debt
8536,2,1,3,213,0,2012,debt
8537,2,3,1,231,0,2012,debt
8538,2,1,3,213,0,2012,debt
8539,1,3,2,132,0,2012,debt
8540,1,3,2,132,0,2012,debt
8541,1,2,3,123,0,2012,debt
8542,3,1,2,312,0,2012,debt
8543,2,1,3,213,0,2012,debt
8544,1,3,2,132,0,2012,debt
8545,1,2,3,123,0,2012,debt
8546,1,3,2,132,0,2012,debt
8547,2,1,3,213,0,2012,debt
8548,1,3,2,132,0,2012,debt
8549,3,1,2,312,0,2012,debt
8550,3,1,2,312,0,2012,debt
8551,1,2,3,123,0,2012,debt
8552,1,2,3,123,0,2012,debt
8553,3,1,2,312,0,2012,debt
8554,1,2,3,123,0,2012,debt
8555,1,2,3,123,0,2012,debt
8556,1,3,2,132,0,2012,debt
8557,3,1,2,312,0,2012,debt
8558,3,1,2,312,0,2012,debt
