unit,indian,kashmiri,religion,occupation,ranking,treat,age,age_18_27,age_28_49,age_50_over,median_age,gender,gender_female,education,education_class12,education_cat_none,education_cat_class6,education_cat_class12,education_cat_ba,religion_sunni,religion_shia,religion_sikh,religion_hindu,main_earner,monthly_hhincome,hhincome_cat_not_5000,hhincome_cat_5000_15000,hhincome_cat_15000_more
322,1,NA,NA,NA,1---,0,32,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
323,2,NA,NA,NA,2---,1,45,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
324,1,NA,NA,NA,1---,1,22,1,0,0,0,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"50,000-59,999",0,0,1
325,1,NA,NA,NA,1---,1,27,1,0,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
326,1,NA,NA,NA,1---,0,36,0,1,0,1,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
327,1,NA,NA,NA,1---,0,22,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"5,000-9,999",0,1,0
328,2,NA,NA,NA,2---,1,29,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
329,1,NA,NA,NA,1---,0,21,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
330,1,NA,NA,NA,1---,0,39,0,1,0,1,male,0,Class 11,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
331,1,NA,NA,NA,1---,1,25,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
332,1,NA,NA,NA,1---,1,32,0,1,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"20,000-29,999",0,0,1
333,1,NA,NA,NA,1---,0,69,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
334,2,NA,NA,NA,2---,0,49,0,1,0,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
335,1,NA,NA,NA,1---,1,36,0,1,0,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
336,1,NA,NA,NA,1---,1,45,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
337,3,NA,NA,NA,3---,0,40,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
338,2,NA,NA,NA,2---,0,30,0,1,0,0,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"20,000-29,999",0,0,1
339,1,NA,NA,NA,1---,0,26,1,0,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"2500-4,999",1,0,0
340,2,NA,NA,NA,2---,0,24,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
341,1,NA,NA,NA,1---,1,49,0,1,0,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
342,1,NA,NA,NA,1---,1,31,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
343,1,NA,NA,NA,1---,1,52,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
344,1,NA,NA,NA,1---,1,30,0,1,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
345,1,NA,NA,NA,1---,0,27,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
346,1,NA,NA,NA,1---,1,50,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
347,1,NA,NA,NA,1---,0,35,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
348,1,NA,NA,NA,1---,1,29,0,1,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
349,2,NA,NA,NA,2---,0,31,0,1,0,0,male,0,Class 5,0,0,0,0,0,0,0,0,0,1,"2500-4,999",1,0,0
350,1,NA,NA,NA,1---,0,39,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
351,2,NA,NA,NA,2---,1,49,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
352,1,NA,NA,NA,1---,1,51,0,0,1,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"15,000-19,999",0,0,1
353,3,NA,NA,NA,3---,1,34,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
354,1,NA,NA,NA,1---,0,30,0,1,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
355,2,NA,NA,NA,2---,0,44,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
356,1,NA,NA,NA,1---,0,71,0,0,1,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
357,2,NA,NA,NA,2---,1,63,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
358,1,NA,NA,NA,1---,0,28,0,1,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"15,000-19,999",0,0,1
359,1,NA,NA,NA,1---,1,25,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
360,1,NA,NA,NA,1---,1,56,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
361,1,NA,NA,NA,1---,0,51,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
362,1,NA,NA,NA,1---,0,35,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
363,1,NA,NA,NA,1---,1,29,0,1,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
364,1,NA,NA,NA,1---,1,47,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
365,1,NA,NA,NA,1---,0,31,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
366,3,NA,NA,NA,3---,0,39,0,1,0,1,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,1,"50,000-59,999",0,0,1
367,1,NA,NA,NA,1---,0,23,1,0,0,0,male,0,Class 11,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
368,3,NA,NA,NA,3---,1,35,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"20,000-29,999",0,0,1
369,1,NA,NA,NA,1---,1,33,0,1,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
370,1,NA,NA,NA,1---,0,31,0,1,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"10,000-14,999",0,1,0
371,2,NA,NA,NA,2---,0,69,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
372,1,NA,NA,NA,1---,1,44,0,1,0,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
373,2,NA,NA,NA,2---,0,37,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
374,1,NA,NA,NA,1---,1,27,1,0,0,0,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
375,1,NA,NA,NA,1---,1,44,0,1,0,1,female,1,Class 6,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
376,2,NA,NA,NA,2---,1,34,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
377,1,NA,NA,NA,1---,0,55,0,0,1,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,0,"50,000-59,999",0,0,1
378,1,NA,NA,NA,1---,1,74,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
379,2,NA,NA,NA,2---,1,24,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
380,1,NA,NA,NA,1---,0,34,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
381,1,NA,NA,NA,1---,1,42,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
382,1,NA,NA,NA,1---,1,25,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
383,1,NA,NA,NA,1---,1,64,0,0,1,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"15,000-19,999",0,0,1
384,2,NA,NA,NA,2---,0,32,0,1,0,0,female,1,No formal education,0,1,0,0,0,0,0,0,0,0,"0-2,499",1,0,0
385,1,NA,NA,NA,1---,0,65,0,0,1,1,male,0,Class 3,0,0,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
386,1,NA,NA,NA,1---,0,59,0,0,1,1,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"30,000-39,999",0,0,1
387,2,NA,NA,NA,2---,0,33,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
388,1,NA,NA,NA,1---,1,31,0,1,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"15,000-19,999",0,0,1
389,1,NA,NA,NA,1---,1,29,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
390,1,NA,NA,NA,1---,0,27,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"10,000-14,999",0,1,0
391,1,NA,NA,NA,1---,0,69,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
392,1,NA,NA,NA,1---,0,27,1,0,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
393,2,NA,NA,NA,2---,1,50,0,0,1,1,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,1,NA,0,0,1
394,1,NA,NA,NA,1---,0,50,0,0,1,1,male,0,Class 8,0,0,1,0,0,0,1,0,0,1,"15,000-19,999",0,0,1
395,2,NA,NA,NA,2---,0,49,0,1,0,1,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"5,000-9,999",0,1,0
396,1,NA,NA,NA,1---,0,47,0,1,0,1,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"20,000-29,999",0,0,1
397,1,NA,NA,NA,1---,1,49,0,1,0,1,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,1,"30,000-39,999",0,0,1
398,1,NA,NA,NA,1---,1,54,0,0,1,1,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"5,000-9,999",0,1,0
399,1,NA,NA,NA,1---,0,37,0,1,0,1,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"50,000-59,999",0,0,1
400,1,NA,NA,NA,1---,1,63,0,0,1,1,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,1,"15,000-19,999",0,0,1
401,1,NA,NA,NA,1---,0,60,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
402,1,NA,NA,NA,1---,1,45,0,1,0,1,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,1,"20,000-29,999",0,0,1
403,2,NA,NA,NA,2---,0,74,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"40,000-49,999",0,0,1
404,1,NA,NA,NA,1---,0,27,1,0,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"15,000-19,999",0,0,1
405,1,NA,NA,NA,1---,0,55,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
406,1,NA,NA,NA,1---,1,30,0,1,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
407,2,NA,NA,NA,2---,1,29,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
408,1,NA,NA,NA,1---,0,28,0,1,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
409,1,NA,NA,NA,1---,1,58,0,0,1,1,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
410,1,NA,NA,NA,1---,0,59,0,0,1,1,male,0,Class 8,0,0,1,0,0,0,1,0,0,1,"2500-4,999",1,0,0
411,2,NA,NA,NA,2---,0,27,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
412,1,NA,NA,NA,1---,1,64,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
413,1,NA,NA,NA,1---,1,20,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
414,1,NA,NA,NA,1---,0,20,1,0,0,0,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
415,1,NA,NA,NA,1---,1,30,0,1,0,0,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
416,1,NA,NA,NA,1---,1,36,0,1,0,1,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"20,000-29,999",0,0,1
417,1,NA,NA,NA,1---,0,37,0,1,0,1,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,1,"20,000-29,999",0,0,1
418,2,NA,NA,NA,2---,1,20,1,0,0,0,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
419,1,NA,NA,NA,1---,1,50,0,0,1,1,male,0,No formal education,0,1,0,0,0,0,1,0,0,0,"10,000-14,999",0,1,0
420,1,NA,NA,NA,1---,1,47,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
421,1,NA,NA,NA,1---,1,33,0,1,0,0,female,1,Class 9,0,0,1,0,0,0,1,0,0,0,"10,000-14,999",0,1,0
422,2,NA,NA,NA,2---,1,84,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
423,1,NA,NA,NA,1---,1,47,0,1,0,1,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"5,000-9,999",0,1,0
424,2,NA,NA,NA,2---,1,34,0,1,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,0,1,0,0,0,"5,000-9,999",0,1,0
425,1,NA,NA,NA,1---,1,75,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
426,2,NA,NA,NA,2---,1,29,0,1,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"5,000-9,999",0,1,0
427,1,NA,NA,NA,1---,0,48,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
428,1,NA,NA,NA,1---,1,33,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
429,1,NA,NA,NA,1---,1,44,0,1,0,1,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"15,000-19,999",0,0,1
430,1,NA,NA,NA,1---,0,30,0,1,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
431,1,NA,NA,NA,1---,0,34,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
432,1,NA,NA,NA,1---,0,49,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
433,1,NA,NA,NA,1---,0,34,0,1,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,1,"15,000-19,999",0,0,1
434,1,NA,NA,NA,1---,1,45,0,1,0,1,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
435,1,NA,NA,NA,1---,0,26,1,0,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"10,000-14,999",0,1,0
436,1,NA,NA,NA,1---,0,44,0,1,0,1,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"20,000-29,999",0,0,1
437,1,NA,NA,NA,1---,0,29,0,1,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
438,1,NA,NA,NA,1---,0,28,0,1,0,0,female,1,Some college,1,0,0,1,0,1,0,0,0,0,"10,000-14,999",0,1,0
439,1,NA,NA,NA,1---,0,49,0,1,0,1,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
440,1,NA,NA,NA,1---,1,32,0,1,0,0,male,0,Class 12,1,0,0,1,0,0,1,0,0,1,"5,000-9,999",0,1,0
441,1,NA,NA,NA,1---,0,22,1,0,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"20,000-29,999",0,0,1
442,1,NA,NA,NA,1---,0,51,0,0,1,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"30,000-39,999",0,0,1
443,1,NA,NA,NA,1---,1,30,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
444,1,NA,NA,NA,1---,0,44,0,1,0,1,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
445,1,NA,NA,NA,1---,1,60,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
446,1,NA,NA,NA,1---,1,55,0,0,1,1,female,1,Class 7,0,0,1,0,0,1,0,0,0,0,"30,000-39,999",0,0,1
447,1,NA,NA,NA,1---,1,27,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
448,1,NA,NA,NA,1---,1,28,0,1,0,0,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"10,000-14,999",0,1,0
449,1,NA,NA,NA,1---,1,32,0,1,0,0,male,0,Class 7,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
450,1,NA,NA,NA,1---,1,22,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
451,1,NA,NA,NA,1---,1,62,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
452,1,NA,NA,NA,1---,1,42,0,1,0,1,female,1,Class 2,0,0,0,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
453,2,NA,NA,NA,2---,0,28,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
454,2,NA,NA,NA,2---,1,41,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
455,1,NA,NA,NA,1---,1,37,0,1,0,1,male,0,Class 11,0,0,1,0,0,1,0,0,0,1,"20,000-29,999",0,0,1
456,1,NA,NA,NA,1---,0,57,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
457,4,NA,NA,NA,4---,0,21,1,0,0,0,male,0,Class 11,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
458,1,NA,NA,NA,1---,0,55,0,0,1,1,male,0,Some college,1,0,0,1,0,1,0,0,0,1,"5,000-9,999",0,1,0
459,2,NA,NA,NA,2---,1,49,0,1,0,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
460,1,NA,NA,NA,1---,0,62,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"50,000-59,999",0,0,1
461,1,NA,NA,NA,1---,0,39,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
462,1,NA,NA,NA,1---,1,40,0,1,0,1,female,1,Class 2,0,0,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
463,1,NA,NA,NA,1---,1,55,0,0,1,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
464,1,NA,NA,NA,1---,0,21,1,0,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
465,1,NA,NA,NA,1---,0,75,0,0,1,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
466,1,NA,NA,NA,1---,0,28,0,1,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
467,1,NA,NA,NA,1---,0,54,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
468,1,NA,NA,NA,1---,0,28,0,1,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
469,1,NA,NA,NA,1---,0,52,0,0,1,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
470,1,NA,NA,NA,1---,0,34,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
471,1,NA,NA,NA,1---,0,51,0,0,1,1,female,1,Class 10,0,0,1,0,0,0,1,0,0,0,"20,000-29,999",0,0,1
472,1,NA,NA,NA,1---,1,32,0,1,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"5,000-9,999",0,1,0
473,2,NA,NA,NA,2---,1,67,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
474,1,NA,NA,NA,1---,1,43,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
475,1,NA,NA,NA,1---,1,45,0,1,0,1,male,0,No formal education,0,1,0,0,0,0,1,0,0,0,"5,000-9,999",0,1,0
476,1,NA,NA,NA,1---,0,21,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"20,000-29,999",0,0,1
477,1,NA,NA,NA,1---,0,26,1,0,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,0,1,0,0,0,"5,000-9,999",0,1,0
478,1,NA,NA,NA,1---,1,32,0,1,0,0,female,1,Class 6,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
479,1,NA,NA,NA,1---,0,60,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
480,1,NA,NA,NA,1---,1,49,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
481,1,NA,NA,NA,1---,1,43,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
482,1,NA,NA,NA,1---,1,46,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
483,1,NA,NA,NA,1---,1,40,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
484,1,NA,NA,NA,1---,1,38,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"15,000-19,999",0,0,1
485,1,NA,NA,NA,1---,0,35,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
486,1,NA,NA,NA,1---,1,21,1,0,0,0,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
487,1,NA,NA,NA,1---,0,31,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
488,2,NA,NA,NA,2---,1,56,0,0,1,1,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
489,2,NA,NA,NA,2---,0,40,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
490,1,NA,NA,NA,1---,0,25,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"20,000-29,999",0,0,1
491,4,NA,NA,NA,4---,1,45,0,1,0,1,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
492,1,NA,NA,NA,1---,0,65,0,0,1,1,male,0,Class 6,0,0,1,0,0,0,1,0,0,0,"15,000-19,999",0,0,1
493,1,NA,NA,NA,1---,1,24,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
494,4,NA,NA,NA,4---,0,18,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
495,1,NA,NA,NA,1---,1,26,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"10,000-14,999",0,1,0
496,1,NA,NA,NA,1---,1,46,0,1,0,1,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
497,1,NA,NA,NA,1---,1,58,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"30,000-39,999",0,0,1
498,2,NA,NA,NA,2---,0,50,0,0,1,1,female,1,No formal education,0,1,0,0,0,0,1,0,0,0,"0-2,499",1,0,0
499,2,NA,NA,NA,2---,0,22,1,0,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
500,2,NA,NA,NA,2---,1,25,1,0,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"20,000-29,999",0,0,1
501,3,NA,NA,NA,3---,1,69,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"60,000-69,999",0,0,1
502,1,NA,NA,NA,1---,1,45,0,1,0,1,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"30,000-39,999",0,0,1
503,2,NA,NA,NA,2---,0,40,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
504,3,NA,NA,NA,3---,1,40,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
505,1,NA,NA,NA,1---,0,37,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
506,1,NA,NA,NA,1---,0,45,0,1,0,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"20,000-29,999",0,0,1
507,1,NA,NA,NA,1---,0,35,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
508,4,NA,NA,NA,4---,1,26,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"15,000-19,999",0,0,1
509,1,NA,NA,NA,1---,1,45,0,1,0,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
510,1,NA,NA,NA,1---,0,31,0,1,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
