unit,clark,officers,hahn,steinberg,schubert,brown,senators,ranking,treat,county,partyid,race,ideo_rating,education,work_for_law
545,2,1,4,5,3,6,7,2145367,1,sacramento,2,1,3,3,0
546,7,6,3,2,5,4,1,7632541,0,riverside,2,3,NA,3,0
547,7,2,3,6,1,5,4,7236154,0,sacramento,2,4,3,4,0
548,7,6,5,4,3,2,1,7654321,0,sacramento,3,1,NA,4,1
549,6,7,5,4,3,2,1,6754321,1,los angeles,2,1,2,5,0
550,6,2,3,4,5,7,1,6234571,1,los angeles,2,1,4,4,0
551,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
552,1,7,6,2,5,3,4,1762534,0,riverside,2,2,3,2,1
553,7,6,5,3,4,2,1,7653421,0,riverside,1,3,6,2,0
554,1,7,5,4,3,6,2,1754362,1,riverside,2,2,4,4,0
555,6,7,2,4,1,3,5,6724135,0,orange,2,1,4,2,0
556,1,7,6,3,4,5,2,1763452,0,sacramento,NA,NA,NA,NA,NA
557,1,7,6,3,4,5,2,1763452,0,riverside,4,3,NA,3,0
558,7,6,5,3,4,2,1,7653421,0,sacramento,1,1,5,3,1
559,1,7,6,4,2,3,5,1764235,1,sacramento,1,1,4,4,0
560,1,7,6,5,4,3,2,1765432,1,riverside,2,2,2,3,0
561,7,6,5,4,3,2,1,7654321,1,sacramento,1,1,6,5,0
562,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,1,1,2,2,1
563,6,7,5,4,3,2,1,6754321,0,sacramento,1,1,5,4,0
564,4,7,6,5,3,2,1,4765321,1,orange,3,1,2,3,0
565,6,1,2,7,5,4,3,6127543,0,sacramento,1,1,6,3,1
566,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,1,1,6,4,0
567,1,5,6,2,3,7,4,1562374,1,sacramento,NA,NA,NA,NA,NA
568,5,7,6,2,4,1,3,5762413,1,riverside,3,1,NA,2,0
569,1,7,6,5,4,3,2,1765432,0,riverside,3,3,4,1,0
570,4,7,3,2,1,6,5,4732165,0,sacramento,1,1,6,3,0
571,6,7,5,2,3,4,1,6752341,1,riverside,3,1,4,4,1
572,3,7,6,5,4,2,1,3765421,1,orange,1,3,4,4,1
573,3,1,2,4,7,6,5,3124765,1,riverside,2,3,2,3,0
574,5,7,6,1,4,3,2,5761432,0,sacramento,2,1,2,4,0
575,7,6,5,3,4,2,1,7653421,1,riverside,NA,NA,NA,NA,NA
576,1,7,6,4,3,5,2,1764352,0,sacramento,2,1,2,3,0
577,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
578,4,1,2,6,5,3,7,4126537,0,orange,3,1,2,4,0
579,6,7,4,2,3,5,1,6742351,0,orange,1,4,6,5,1
580,2,7,6,5,4,3,1,2765431,0,los angeles,2,4,2,4,0
581,5,7,6,3,4,2,1,5763421,0,sacramento,3,1,4,3,0
582,7,3,1,5,2,4,6,7315246,1,sacramento,1,1,6,4,1
583,7,6,1,5,2,4,3,7615243,1,sacramento,2,4,5,4,0
584,1,7,6,5,4,3,2,1765432,0,sacramento,2,2,2,4,0
585,6,7,5,4,3,1,2,6754312,1,orange,1,3,5,3,0
586,7,1,2,3,4,6,5,7123465,0,riverside,1,1,7,2,0
587,7,6,5,3,4,2,1,7653421,0,sacramento,NA,NA,NA,NA,NA
588,1,7,6,5,3,2,4,1765324,1,riverside,1,1,5,3,1
589,6,7,5,4,3,2,1,6754321,0,sacramento,2,1,4,4,0
590,6,3,5,1,7,2,4,6351724,0,sacramento,2,1,4,5,0
591,7,6,2,5,1,3,4,7625134,0,sacramento,1,1,6,3,0
592,1,4,2,3,5,6,7,1423567,0,los angeles,2,1,4,5,0
593,7,1,2,4,3,5,6,7124356,1,sacramento,NA,NA,NA,NA,NA
594,7,3,1,5,2,4,6,7315246,1,sacramento,3,1,6,4,0
595,6,7,5,1,3,2,4,6751324,1,riverside,NA,NA,NA,NA,NA
596,7,6,5,2,4,1,3,7652413,1,sacramento,1,1,NA,4,0
597,1,7,6,4,5,3,2,1764532,1,orange,3,1,4,4,0
598,6,7,5,4,3,1,2,6754312,1,sacramento,1,1,6,4,0
599,3,1,4,7,2,5,6,3147256,0,sacramento,1,2,7,2,1
600,1,7,6,4,5,2,3,1764523,1,los angeles,1,1,5,2,0
601,7,3,2,4,1,6,5,7324165,0,riverside,1,4,6,5,1
602,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,NA,NA,NA,NA,NA
603,1,7,6,4,5,3,2,1764532,0,los angeles,2,3,4,3,0
604,1,7,4,3,5,2,6,1743526,1,sacramento,4,5,NA,3,1
605,6,7,4,3,5,2,1,6743521,0,los angeles,2,1,NA,1,1
606,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,4,4,0
607,1,7,6,4,5,2,3,1764523,0,los angeles,2,3,3,4,0
608,7,3,2,5,1,6,4,7325164,1,sacramento,1,1,5,2,0
609,5,7,6,3,4,2,1,5763421,0,sacramento,2,2,2,4,0
610,7,6,5,1,3,4,2,7651342,0,sacramento,1,1,6,4,0
611,6,7,5,3,4,2,1,6753421,0,sacramento,2,4,5,4,0
612,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,NA,NA,NA,NA,NA
613,7,6,5,3,4,2,1,7653421,1,orange,NA,NA,NA,NA,NA
614,6,7,5,3,4,2,1,6753421,1,orange,2,4,3,4,0
615,2,7,6,3,5,4,1,2763541,0,sacramento,2,1,2,3,0
616,7,6,5,3,4,2,1,7653421,1,sacramento,2,1,2,5,0
617,1,7,6,5,3,2,4,1765324,0,sacramento,2,1,2,3,0
618,7,6,5,3,4,2,1,7653421,1,sacramento,3,1,NA,3,0
619,1,7,5,4,6,2,3,1754623,1,riverside,2,3,4,2,0
620,4,7,6,3,2,5,1,4763251,1,los angeles,2,2,4,2,0
621,7,1,2,6,3,5,4,7126354,1,sacramento,1,1,5,3,0
622,7,6,5,3,4,2,1,7653421,1,orange,1,4,5,3,0
623,1,5,7,6,4,3,2,1576432,1,riverside,2,3,6,2,0
624,1,7,3,4,5,6,2,1734562,1,los angeles,2,3,2,2,0
625,7,6,3,5,2,4,1,7635241,1,sacramento,2,4,4,4,0
626,2,6,1,5,4,7,3,2615473,1,orange,4,1,3,5,1
627,6,7,5,4,3,2,1,6754321,1,sacramento,1,4,6,4,0
628,1,7,6,5,4,2,3,1765423,0,los angeles,2,3,2,3,0
629,6,7,5,3,4,2,1,6753421,1,riverside,2,1,5,2,0
630,7,6,5,4,1,3,2,7654132,1,orange,3,3,NA,2,0
631,7,6,5,1,4,3,2,7651432,0,los angeles,2,1,4,4,0
632,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,3,1,NA,3,0
633,5,6,4,2,3,1,7,5642317,1,sacramento,2,2,5,2,1
634,6,7,3,5,4,2,1,6735421,0,los angeles,3,1,4,3,1
635,7,6,5,3,4,2,1,7653421,0,sacramento,1,1,4,5,0
636,3,7,6,5,4,1,2,3765412,1,los angeles,2,1,2,3,0
637,7,6,4,5,3,1,2,7645312,1,sacramento,1,1,6,4,1
638,7,6,1,3,2,5,4,7613254,0,sacramento,3,1,4,4,0
639,1,7,6,4,5,3,2,1764532,1,riverside,2,1,1,5,0
640,7,1,2,5,3,6,4,7125364,0,sacramento,1,1,7,3,0
641,3,7,6,1,5,2,4,3761524,0,sacramento,2,1,5,3,0
642,1,7,6,5,4,3,2,1765432,0,los angeles,2,3,1,3,0
643,7,2,6,4,1,3,5,7264135,1,sacramento,2,4,2,2,0
644,7,6,5,4,3,1,2,7654312,0,los angeles,3,1,4,3,0
645,3,5,4,6,7,2,1,3546721,0,sacramento,1,4,2,3,0
646,7,6,5,3,4,1,2,7653412,0,sacramento,3,4,NA,4,0
647,7,5,3,2,6,4,1,7532641,0,los angeles,1,4,5,3,1
648,1,7,6,4,5,3,2,1764532,1,orange,3,2,4,3,0
649,3,7,6,1,2,5,4,3761254,0,orange,1,1,5,3,0
650,2,7,5,4,6,1,3,2754613,1,los angeles,NA,NA,NA,NA,NA
651,6,7,5,3,4,2,1,6753421,1,orange,1,1,6,4,0
652,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,2,4,3,4,0
653,6,7,1,3,2,5,4,6713254,0,los angeles,4,3,NA,2,0
654,7,6,5,3,4,1,2,7653412,1,riverside,2,1,2,4,0
655,1,7,4,3,6,2,5,1743625,0,orange,4,1,NA,2,0
656,7,6,5,3,4,2,1,7653421,0,los angeles,4,1,3,4,0
657,6,7,5,3,4,1,2,6753412,0,sacramento,2,1,2,5,0
658,7,1,2,6,5,3,4,7126534,0,sacramento,2,1,3,4,0
659,6,7,4,3,5,1,2,6743512,0,orange,2,1,2,3,0
660,7,6,5,4,3,1,2,7654312,1,los angeles,1,1,6,3,0
661,1,7,5,6,2,4,3,1756243,0,sacramento,4,1,NA,2,0
662,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,1,3,6,3,0
663,4,7,6,5,3,2,1,4765321,1,sacramento,1,1,5,5,0
664,6,7,5,3,4,1,2,6753412,1,sacramento,2,1,2,3,0
665,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
666,1,7,6,4,5,3,2,1764532,1,orange,2,1,2,3,0
667,7,5,6,4,3,2,1,7564321,0,sacramento,2,1,2,2,0
668,7,1,2,5,3,6,4,7125364,0,sacramento,1,1,6,3,0
669,3,5,7,4,6,2,1,3574621,1,orange,NA,NA,NA,NA,NA
670,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,1,1,6,3,1
671,3,7,6,4,5,2,1,3764521,0,sacramento,2,1,3,5,0
672,6,7,5,3,4,2,1,6753421,1,sacramento,2,1,2,4,0
673,6,7,5,4,3,2,1,6754321,0,riverside,1,1,5,4,1
674,1,7,6,5,3,4,2,1765342,1,riverside,2,3,3,2,0
675,7,1,2,4,3,6,5,7124365,0,riverside,1,1,6,3,0
676,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,3,1,5,5,1
677,6,5,7,3,2,1,4,6573214,0,sacramento,2,1,2,4,1
678,7,6,5,4,3,1,2,7654312,1,sacramento,2,4,5,4,0
679,6,7,4,5,3,2,1,6745321,0,los angeles,1,1,5,3,0
680,6,7,5,3,4,2,1,6753421,0,orange,2,3,2,4,0
681,1,7,6,5,4,3,2,1765432,0,riverside,3,1,1,3,0
682,1,7,6,4,5,2,3,1764523,0,orange,2,1,3,4,1
683,7,6,5,4,1,3,2,7654132,1,sacramento,1,1,6,5,0
684,6,7,5,3,4,2,1,6753421,0,orange,1,1,5,4,0
685,4,7,6,5,3,2,1,4765321,1,los angeles,2,2,1,5,0
686,1,7,6,4,5,2,3,1764523,0,orange,2,1,2,3,0
687,7,6,5,4,3,1,2,7654312,0,sacramento,1,1,5,3,0
688,7,1,2,3,5,6,4,7123564,0,sacramento,1,1,5,3,0
689,1,7,6,5,2,4,3,1765243,1,sacramento,3,3,3,2,0
690,7,2,1,6,3,5,4,7216354,0,sacramento,4,1,NA,3,1
691,1,5,7,3,6,4,2,1573642,1,riverside,2,2,4,2,0
692,6,7,5,3,4,2,1,6753421,1,los angeles,1,1,1,4,0
693,6,7,5,2,3,1,4,6752314,0,orange,2,4,3,3,0
694,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
695,1,7,6,4,5,2,3,1764523,1,sacramento,2,1,2,4,0
696,6,3,4,7,1,5,2,6347152,1,sacramento,NA,NA,NA,NA,NA
697,7,1,2,5,3,6,4,7125364,0,sacramento,1,1,5,3,0
698,1,7,6,5,4,2,3,1765423,1,los angeles,2,4,1,5,0
699,6,7,5,2,4,1,3,6752413,0,sacramento,3,1,4,2,0
700,1,7,6,3,4,2,5,1763425,1,riverside,1,3,4,3,0
701,7,1,5,6,4,2,3,7156423,1,orange,2,3,2,2,0
702,5,7,6,2,1,4,3,5762143,1,los angeles,2,1,3,3,0
703,6,7,4,3,5,2,1,6743521,1,sacramento,2,1,1,5,0
704,2,7,6,4,5,1,3,2764513,1,sacramento,3,1,NA,2,0
705,6,7,5,3,4,2,1,6753421,1,sacramento,NA,NA,NA,NA,NA
706,7,6,5,2,4,3,1,7652431,1,orange,2,1,NA,3,0
707,7,1,3,2,4,5,6,7132456,1,sacramento,1,1,6,5,0
708,5,6,7,4,3,2,1,5674321,1,sacramento,NA,NA,NA,NA,NA
709,1,7,6,4,5,2,3,1764523,0,los angeles,2,2,3,3,0
710,7,6,5,4,3,2,1,7654321,0,los angeles,2,1,3,5,0
711,7,2,1,5,3,4,6,7215346,1,sacramento,1,1,5,4,0
712,3,7,5,4,6,1,2,3754612,0,sacramento,2,1,1,3,0
713,6,7,5,3,4,1,2,6753412,0,riverside,3,2,4,3,0
714,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
715,4,7,2,3,1,6,5,4723165,0,orange,2,4,4,4,1
716,5,7,6,3,4,2,1,5763421,0,sacramento,4,2,4,3,1
717,7,6,5,2,4,3,1,7652431,1,sacramento,1,1,4,4,0
718,7,4,6,5,2,1,3,7465213,1,riverside,NA,NA,NA,NA,NA
719,1,4,2,5,6,7,3,1425673,1,los angeles,2,2,4,2,0
720,7,6,5,4,3,2,1,7654321,0,sacramento,2,1,3,3,0
721,6,7,5,4,3,2,1,6754321,1,sacramento,NA,NA,NA,NA,NA
722,1,7,6,5,4,3,2,1765432,1,los angeles,2,1,2,5,0
723,1,7,6,4,5,2,3,1764523,0,riverside,2,3,NA,2,0
724,6,7,5,4,3,1,2,6754312,0,sacramento,2,1,4,3,0
725,7,6,1,2,3,5,4,7612354,0,riverside,1,1,7,4,0
726,5,7,6,3,2,1,4,5763214,0,riverside,NA,NA,NA,NA,NA
727,1,7,5,4,6,3,2,1754632,1,orange,NA,NA,NA,NA,NA
728,6,7,5,4,2,1,3,6754213,0,sacramento,2,1,2,4,0
729,1,7,6,5,4,2,3,1765423,0,orange,2,1,1,2,0
730,1,7,6,2,5,4,3,1762543,1,sacramento,1,1,2,2,1
731,1,4,2,3,5,6,7,1423567,1,orange,4,4,NA,4,1
732,1,7,6,3,5,4,2,1763542,0,sacramento,2,4,1,4,0
733,5,7,6,4,3,1,2,5764312,0,los angeles,2,1,NA,3,0
734,7,6,5,4,3,1,2,7654312,1,orange,3,3,NA,2,0
735,7,6,5,2,4,3,1,7652431,1,los angeles,2,3,2,3,0
736,7,1,2,4,3,5,6,7124356,0,sacramento,4,1,NA,2,0
737,6,5,1,4,2,7,3,6514273,1,sacramento,1,1,6,3,0
738,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,1,1,3,3,0
739,1,7,6,4,5,3,2,1764532,0,los angeles,2,1,1,3,0
740,6,7,5,3,4,2,1,6753421,1,los angeles,3,4,NA,4,0
741,6,7,5,4,3,2,1,6754321,1,riverside,2,4,6,3,0
742,1,7,5,4,2,6,3,1754263,1,los angeles,2,1,3,3,0
743,1,7,6,5,4,3,2,1765432,1,sacramento,2,1,4,3,0
744,7,6,1,4,3,2,5,7614325,0,sacramento,3,1,4,3,0
745,5,1,2,4,3,6,7,5124367,0,sacramento,4,1,5,3,0
746,1,7,6,3,5,2,4,1763524,0,riverside,2,3,4,3,0
747,5,7,6,2,1,4,3,5762143,1,orange,1,1,6,3,0
748,1,7,6,5,4,3,2,1765432,1,los angeles,2,1,1,1,0
749,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,4,3,0
750,1,6,7,4,5,2,3,1674523,0,riverside,2,3,4,4,0
751,2,7,1,5,3,6,4,2715364,1,sacramento,3,3,NA,4,0
752,6,7,5,3,4,1,2,6753412,1,orange,NA,NA,NA,NA,NA
753,6,7,5,3,1,4,2,6753142,1,riverside,4,1,NA,2,0
754,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,NA,NA,NA,NA,NA
755,4,3,6,2,1,7,5,4362175,0,riverside,NA,NA,NA,NA,NA
756,6,7,5,2,3,4,1,6752341,1,sacramento,3,1,NA,2,0
757,7,6,5,1,2,3,4,7651234,0,orange,1,1,NA,3,0
758,6,5,7,3,4,1,2,6573412,1,orange,2,1,2,3,0
759,7,6,5,3,4,2,1,7653421,1,orange,1,1,5,4,0
760,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,2,1,1,3,0
761,4,7,6,5,3,1,2,4765312,1,sacramento,3,1,3,2,1
762,6,7,5,4,3,2,1,6754321,0,riverside,2,2,3,3,0
763,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
764,7,1,2,4,3,5,6,7124356,1,los angeles,1,1,6,3,1
765,4,7,6,5,3,2,1,4765321,1,sacramento,2,4,2,4,0
766,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
767,6,7,5,4,3,2,1,6754321,1,los angeles,1,4,4,3,0
768,7,6,5,1,3,4,2,7651342,1,sacramento,2,1,2,4,0
769,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,2,1,4,2,0
770,6,7,5,3,4,2,1,6753421,0,los angeles,2,1,4,5,0
771,1,7,6,5,4,3,2,1765432,0,sacramento,2,2,3,3,0
772,1,7,6,3,5,4,2,1763542,0,sacramento,3,1,NA,4,0
773,2,6,5,3,4,1,7,2653417,1,riverside,2,3,3,3,0
774,7,6,4,2,3,5,1,7642351,0,orange,1,1,6,3,0
775,3,7,6,2,1,5,4,3762154,1,los angeles,2,1,4,5,0
776,5,7,4,6,3,1,2,5746312,1,los angeles,NA,NA,NA,NA,NA
777,7,6,3,5,1,4,2,7635142,0,sacramento,2,1,NA,3,0
778,7,6,5,3,4,2,1,7653421,1,orange,1,1,4,4,0
779,7,4,5,3,2,6,1,7453261,0,orange,NA,NA,NA,NA,0
780,3,7,6,4,5,2,1,3764521,0,sacramento,2,1,1,5,0
781,1,7,5,4,6,3,2,1754632,1,sacramento,2,1,2,3,0
782,7,3,5,4,6,2,1,7354621,0,sacramento,2,3,4,3,0
783,5,7,6,3,4,2,1,5763421,1,riverside,2,1,3,4,0
784,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,2,1,3,2,0
785,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
786,3,7,6,5,4,2,1,3765421,0,sacramento,2,1,1,3,0
787,7,6,5,4,3,2,1,7654321,0,los angeles,1,4,6,4,0
788,7,2,4,3,5,1,6,7243516,0,riverside,2,1,2,3,0
789,2,7,6,1,3,4,5,2761345,0,riverside,3,1,NA,2,0
790,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,NA,NA,NA,NA,NA
791,1,7,6,5,4,3,2,1765432,0,sacramento,2,3,1,5,0
792,7,6,3,2,1,5,4,7632154,1,riverside,1,1,5,3,1
793,7,4,2,5,1,3,6,7425136,1,riverside,1,1,1,3,1
794,2,7,6,3,5,1,4,2763514,0,riverside,4,1,4,3,0
795,1,7,5,6,3,4,2,1756342,1,los angeles,2,2,NA,2,0
796,7,6,5,3,4,2,1,7653421,0,sacramento,2,3,2,4,0
797,1,7,6,5,3,4,2,1765342,1,los angeles,1,1,3,5,0
798,1,7,6,3,5,4,2,1763542,1,orange,2,3,4,3,0
799,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,2,1,4,3,0
800,7,6,2,5,3,1,4,7625314,1,riverside,1,5,4,5,0
801,6,7,5,4,3,2,1,6754321,1,orange,1,1,6,4,0
802,7,6,4,3,5,1,2,7643512,0,sacramento,2,1,4,4,0
803,6,7,5,4,3,2,1,6754321,1,los angeles,1,1,4,3,0
804,7,6,5,2,3,4,1,7652341,0,sacramento,3,1,NA,2,0
805,1,7,6,4,5,3,2,1764532,1,sacramento,2,1,2,4,0
806,6,7,5,4,1,2,3,6754123,1,sacramento,3,1,4,5,0
807,3,5,1,6,4,7,2,3516472,0,riverside,2,3,NA,3,0
808,1,7,6,4,3,5,2,1764352,1,los angeles,2,4,4,4,0
809,1,7,6,5,4,2,3,1765423,1,riverside,3,1,4,2,0
810,7,6,5,3,4,1,2,7653412,0,sacramento,2,5,4,5,0
811,7,6,5,2,1,3,4,7652134,1,sacramento,2,1,4,2,0
812,1,7,6,5,2,4,3,1765243,0,sacramento,2,1,NA,3,0
813,4,3,1,5,6,2,7,4315627,0,riverside,3,2,NA,3,0
814,7,6,5,4,1,3,2,7654132,0,sacramento,1,1,6,4,0
815,7,2,1,5,3,4,6,7215346,0,sacramento,1,1,1,2,0
816,3,7,6,4,2,5,1,3764251,1,los angeles,2,1,5,2,0
817,3,7,6,4,5,2,1,3764521,0,riverside,2,1,2,2,0
818,6,5,7,3,4,1,2,6573412,1,orange,2,1,5,4,0
819,3,7,6,4,5,2,1,3764521,1,orange,2,2,1,4,0
820,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
821,1,7,6,5,3,2,4,1765324,1,orange,NA,NA,NA,NA,NA
822,1,7,6,4,2,5,3,1764253,1,sacramento,NA,NA,NA,NA,NA
823,7,6,5,4,3,2,1,7654321,0,sacramento,2,1,4,5,0
824,1,7,6,3,2,5,4,1763254,1,los angeles,NA,NA,NA,NA,NA
825,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
826,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
827,7,3,6,2,4,1,5,7362415,1,sacramento,3,1,4,3,0
828,7,6,5,2,4,3,1,7652431,0,orange,2,1,5,3,0
829,1,7,6,4,2,5,3,1764253,0,orange,1,3,4,3,0
830,6,7,5,3,4,2,1,6753421,0,orange,2,1,2,4,0
831,3,2,6,7,4,1,5,3267415,0,orange,1,3,1,2,1
832,2,7,6,3,5,1,4,2763514,0,los angeles,2,3,4,5,0
833,7,4,5,2,6,1,3,7452613,0,orange,NA,NA,NA,NA,NA
834,7,1,3,4,2,6,5,7134265,1,sacramento,1,1,5,5,1
835,2,7,3,4,5,1,6,2734516,0,riverside,2,2,7,3,1
836,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,1,1,7,3,0
837,5,3,4,6,1,2,7,5346127,1,los angeles,2,3,1,2,1
838,6,7,5,3,4,2,1,6753421,0,sacramento,2,3,2,3,0
839,7,6,5,3,4,1,2,7653412,0,sacramento,2,1,2,3,0
840,7,1,2,4,3,6,5,7124365,1,riverside,1,1,5,3,1
841,5,7,6,3,4,2,1,5763421,1,los angeles,3,4,4,4,0
842,5,7,6,4,2,1,3,5764213,0,los angeles,1,1,NA,3,0
843,2,7,6,4,3,1,5,2764315,1,los angeles,3,3,5,3,0
844,4,1,2,6,5,7,3,4126573,0,los angeles,2,3,4,2,0
845,1,7,6,3,5,4,2,1763542,0,riverside,3,2,4,4,0
846,4,7,6,5,3,1,2,4765312,1,los angeles,1,1,6,3,0
847,6,5,7,2,4,1,3,6572413,1,los angeles,2,3,3,2,0
848,5,7,6,4,3,1,2,5764312,0,orange,2,1,2,4,0
849,7,1,2,3,4,5,6,7123456,1,sacramento,1,1,6,4,0
850,4,7,6,3,5,2,1,4763521,0,los angeles,1,1,4,4,0
851,7,6,4,2,3,1,5,7642315,0,los angeles,1,1,4,3,0
852,1,7,6,3,5,4,2,1763542,1,riverside,3,3,NA,2,0
853,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,2,4,4,3,0
854,7,6,3,4,1,2,5,7634125,0,riverside,2,1,4,3,1
855,3,5,1,2,4,6,7,3512467,0,riverside,4,3,3,1,1
856,6,7,5,3,4,2,1,6753421,0,los angeles,NA,NA,NA,NA,NA
857,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
858,6,7,5,3,4,1,2,6753412,0,sacramento,2,4,2,4,1
859,1,7,6,4,5,3,2,1764532,0,sacramento,2,4,NA,4,0
860,5,6,1,3,4,7,2,5613472,1,riverside,1,3,1,2,0
861,7,6,5,3,4,2,1,7653421,1,sacramento,2,4,4,4,0
862,7,1,2,5,6,3,4,7125634,1,sacramento,3,3,4,4,0
863,6,7,5,4,3,2,1,6754321,1,orange,3,4,4,3,0
864,1,7,6,5,2,3,4,1765234,0,los angeles,2,2,4,3,0
865,3,7,4,6,2,1,5,3746215,0,riverside,4,4,2,1,0
866,1,7,6,4,5,3,2,1764532,1,los angeles,1,1,7,5,0
867,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
868,3,7,6,1,5,2,4,3761524,0,orange,2,1,1,3,0
869,7,6,5,2,4,1,3,7652413,1,sacramento,2,1,4,3,1
870,7,6,5,4,3,2,1,7654321,0,sacramento,2,1,4,3,0
871,7,6,3,4,5,2,1,7634521,0,riverside,2,3,4,3,0
872,6,7,4,3,2,5,1,6743251,0,riverside,1,2,NA,4,0
873,7,3,2,6,1,4,5,7326145,1,sacramento,1,4,6,4,0
874,7,1,4,2,5,6,3,7142563,0,riverside,4,3,NA,3,0
875,2,7,6,5,4,3,1,2765431,1,los angeles,3,1,4,4,0
876,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,1,1,5,4,0
877,1,7,6,5,4,3,2,1765432,0,los angeles,2,1,1,3,0
878,7,6,5,4,2,3,1,7654231,0,sacramento,4,1,NA,3,0
879,6,7,2,1,3,5,4,6721354,0,sacramento,1,1,6,3,0
880,3,7,6,5,4,1,2,3765412,1,los angeles,2,1,1,4,0
881,6,7,5,4,3,2,1,6754321,0,orange,1,4,6,3,0
882,6,7,5,3,2,4,1,6753241,0,sacramento,1,4,3,4,0
883,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
884,7,1,5,3,2,6,4,7153264,0,orange,3,1,NA,4,0
885,7,6,5,3,4,2,1,7653421,0,sacramento,NA,NA,NA,NA,NA
886,7,6,5,4,1,2,3,7654123,1,sacramento,2,5,4,4,0
887,3,7,6,4,5,1,2,3764512,0,orange,NA,NA,NA,NA,NA
888,7,5,4,2,3,1,6,7542316,1,riverside,4,1,NA,2,0
889,6,7,5,3,4,2,1,6753421,1,riverside,1,2,6,5,0
890,3,7,6,4,5,2,1,3764521,1,sacramento,4,1,1,3,0
891,6,7,5,3,4,2,1,6753421,1,orange,1,1,4,5,0
892,1,6,7,2,5,3,4,1672534,1,los angeles,2,3,1,2,0
893,1,5,3,7,4,6,2,1537462,1,orange,3,4,NA,4,0
894,7,6,5,4,2,3,1,7654231,1,sacramento,3,4,4,4,0
895,4,7,6,3,5,2,1,4763521,0,sacramento,2,1,1,5,0
896,7,6,5,3,4,1,2,7653412,0,riverside,4,1,NA,3,0
897,1,7,6,5,2,4,3,1765243,1,sacramento,3,1,NA,4,0
898,7,6,1,4,2,5,3,7614253,0,sacramento,3,1,3,3,0
899,4,7,6,5,2,1,3,4765213,1,riverside,1,1,4,3,0
900,4,5,3,6,2,1,7,4536217,0,riverside,NA,NA,NA,NA,NA
901,6,7,5,4,3,1,2,6754312,0,orange,3,1,5,3,0
902,1,7,6,3,4,2,5,1763425,0,orange,1,1,3,3,0
903,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
904,1,7,6,4,5,3,2,1764532,0,sacramento,2,2,5,2,0
905,1,7,6,5,4,3,2,1765432,0,sacramento,3,3,5,4,0
906,7,6,4,2,1,5,3,7642153,0,sacramento,3,1,5,3,1
907,6,7,5,4,3,2,1,6754321,1,orange,1,1,4,4,0
908,7,6,5,4,1,2,3,7654123,0,los angeles,2,1,4,4,0
909,1,7,6,4,5,2,3,1764523,0,riverside,2,1,2,3,0
910,7,6,5,1,3,4,2,7651342,0,riverside,1,1,6,3,0
911,7,1,2,4,6,5,3,7124653,1,sacramento,3,1,4,3,0
912,1,7,6,4,5,2,3,1764523,0,los angeles,2,4,4,4,0
913,1,7,5,4,6,3,2,1754632,1,orange,2,1,3,3,0
