unit,clark,officers,hahn,steinberg,schubert,brown,senators,ranking,treat,county,partyid,race,ideo_rating,education,work_for_law
1302,6,7,5,4,3,2,1,6754321,1,orange,3,4,4,3,0
1303,1,7,6,5,2,3,4,1765234,0,los angeles,2,2,4,3,0
1304,3,7,4,6,2,1,5,3746215,0,riverside,4,4,2,1,0
1305,7,6,3,5,1,4,2,7635142,2,sacramento,1,1,5,4,0
1306,1,7,6,4,5,3,2,1764532,1,los angeles,1,1,7,5,0
1307,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
1308,3,7,6,1,5,2,4,3761524,0,orange,2,1,1,3,0
1309,7,6,5,2,4,1,3,7652413,1,sacramento,2,1,4,3,1
1310,7,6,3,5,1,4,2,7635142,2,sacramento,1,4,3,4,0
1311,7,6,5,4,3,2,1,7654321,0,sacramento,2,1,4,3,0
1312,7,6,5,3,4,2,1,7653421,2,orange,1,1,7,4,0
1313,4,7,6,3,2,1,5,4763215,2,sacramento,NA,NA,NA,NA,NA
1314,7,6,3,4,5,2,1,7634521,0,riverside,2,3,4,3,0
1315,6,7,4,3,2,5,1,6743251,0,riverside,1,2,NA,4,0
1316,7,3,2,6,1,4,5,7326145,1,sacramento,1,4,6,4,0
1317,6,5,7,3,2,1,4,6573214,2,riverside,2,3,4,3,0
1318,7,1,4,2,5,6,3,7142563,0,riverside,4,3,NA,3,0
1319,2,7,6,5,4,3,1,2765431,1,los angeles,3,1,4,4,0
1320,2,7,6,5,1,3,4,2765134,2,sacramento,2,2,5,2,0
1321,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,1,1,5,4,0
1322,1,7,6,5,4,3,2,1765432,0,los angeles,2,1,1,3,0
1323,7,6,5,4,2,3,1,7654231,0,sacramento,4,1,NA,3,0
1324,6,7,2,1,3,5,4,6721354,0,sacramento,1,1,6,3,0
1325,3,7,6,5,4,1,2,3765412,1,los angeles,2,1,1,4,0
1326,6,7,5,4,3,2,1,6754321,0,orange,1,4,6,3,0
1327,6,7,5,3,2,4,1,6753241,0,sacramento,1,4,3,4,0
1328,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
1329,7,1,5,3,2,6,4,7153264,0,orange,3,1,NA,4,0
1330,2,7,6,5,4,1,3,2765413,2,sacramento,2,2,3,3,0
1331,7,6,5,3,4,2,1,7653421,0,sacramento,NA,NA,NA,NA,NA
1332,6,7,5,3,4,2,1,6753421,2,sacramento,2,1,1,5,0
1333,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
1334,7,6,5,4,1,2,3,7654123,1,sacramento,2,5,4,4,0
1335,6,7,3,1,5,2,4,6731524,2,sacramento,3,1,5,3,0
1336,3,7,6,4,5,1,2,3764512,0,orange,NA,NA,NA,NA,NA
1337,1,7,6,3,4,2,5,1763425,2,orange,1,1,6,4,0
1338,7,5,4,2,3,1,6,7542316,1,riverside,4,1,NA,2,0
1339,6,7,5,3,4,2,1,6753421,1,riverside,1,2,6,5,0
1340,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
1341,3,7,6,4,5,2,1,3764521,1,sacramento,4,1,1,3,0
1342,6,7,5,3,4,2,1,6753421,1,orange,1,1,4,5,0
1343,1,6,7,2,5,3,4,1672534,1,los angeles,2,3,1,2,0
1344,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
1345,7,5,6,3,1,4,2,7563142,2,riverside,1,1,4,2,0
1346,6,7,5,4,3,2,1,6754321,2,los angeles,NA,NA,NA,NA,NA
1347,1,5,3,7,4,6,2,1537462,1,orange,3,4,NA,4,0
1348,7,6,5,4,2,3,1,7654231,1,sacramento,3,4,4,4,0
1349,7,6,5,3,4,1,2,7653412,2,riverside,1,1,4,3,1
1350,4,7,6,3,5,2,1,4763521,0,sacramento,2,1,1,5,0
1351,7,6,5,3,4,1,2,7653412,0,riverside,4,1,NA,3,0
1352,1,7,6,5,2,4,3,1765243,1,sacramento,3,1,NA,4,0
1353,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,1,1,7,3,1
1354,7,6,1,4,2,5,3,7614253,0,sacramento,3,1,3,3,0
1355,4,7,6,5,2,1,3,4765213,1,riverside,1,1,4,3,0
1356,4,5,3,6,2,1,7,4536217,0,riverside,NA,NA,NA,NA,NA
1357,6,7,5,4,3,1,2,6754312,0,orange,3,1,5,3,0
1358,1,7,6,3,4,2,5,1763425,0,orange,1,1,3,3,0
1359,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1360,1,7,6,4,5,3,2,1764532,0,sacramento,2,2,5,2,0
1361,6,7,5,3,4,1,2,6753412,2,riverside,1,1,6,3,0
1362,7,5,6,3,4,1,2,7563412,2,sacramento,3,1,6,5,0
1363,1,7,6,5,4,3,2,1765432,0,sacramento,3,3,5,4,0
1364,7,4,1,5,2,6,3,7415263,2,los angeles,1,3,7,3,0
1365,7,6,4,2,1,5,3,7642153,0,sacramento,3,1,5,3,1
1366,6,7,5,4,3,2,1,6754321,1,orange,1,1,4,4,0
1367,7,6,5,4,1,2,3,7654123,0,los angeles,2,1,4,4,0
1368,5,7,6,3,4,2,1,5763421,2,sacramento,2,2,4,4,1
1369,1,7,6,4,5,2,3,1764523,0,riverside,2,1,2,3,0
1370,7,6,5,1,3,4,2,7651342,0,riverside,1,1,6,3,0
1371,1,7,6,4,5,2,3,1764523,2,sacramento,2,2,4,3,0
1372,5,7,6,3,1,4,2,5763142,2,sacramento,NA,NA,NA,NA,NA
1373,7,1,2,4,6,5,3,7124653,1,sacramento,3,1,4,3,0
1374,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,1,1,5,5,0
1375,1,7,6,4,5,2,3,1764523,0,los angeles,2,4,4,4,0
1376,1,7,5,4,6,3,2,1754632,1,orange,2,1,3,3,0
1377,1,7,2,6,5,4,3,1726543,1,sacramento,4,1,NA,3,0
1378,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
1379,1,7,6,4,5,3,2,1764532,1,sacramento,3,1,3,4,0
1380,1,7,6,2,4,5,3,1762453,2,riverside,1,1,5,3,0
1381,6,7,5,1,4,2,3,6751423,0,sacramento,1,1,3,3,0
1382,6,7,5,4,3,2,1,6754321,0,sacramento,2,2,2,4,0
1383,7,2,1,5,6,3,4,7215634,2,sacramento,2,2,1,3,1
1384,1,7,6,5,3,4,2,1765342,0,riverside,NA,NA,NA,NA,NA
1385,6,7,5,4,3,2,1,6754321,1,orange,2,1,4,4,0
1386,3,1,2,6,5,4,7,3126547,1,orange,2,4,NA,3,0
1387,1,7,6,4,2,3,5,1764235,0,sacramento,NA,NA,NA,NA,NA
1388,7,6,5,4,3,1,2,7654312,1,sacramento,3,1,7,3,0
1389,7,1,2,5,3,6,4,7125364,2,sacramento,1,3,7,1,0
1390,7,1,2,4,3,6,5,7124365,0,sacramento,1,1,4,4,0
1391,1,7,6,4,5,3,2,1764532,1,riverside,2,2,4,2,0
1392,1,7,6,2,5,4,3,1762543,2,sacramento,2,3,4,4,0
1393,7,6,5,4,1,3,2,7654132,1,riverside,1,1,6,3,0
1394,1,7,6,5,3,4,2,1765342,2,orange,4,3,NA,2,0
1395,7,6,5,3,2,4,1,7653241,2,riverside,1,1,3,3,0
1396,5,7,6,3,4,2,1,5763421,2,riverside,1,3,4,2,0
1397,5,7,6,3,4,2,1,5763421,0,sacramento,2,1,1,4,0
1398,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,4,4,NA,5,0
1399,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1400,6,7,5,2,4,1,3,6752413,1,sacramento,2,1,2,2,0
1401,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,NA,NA,NA,NA,NA
1402,5,7,6,3,4,2,1,5763421,1,sacramento,2,1,4,5,0
1403,1,2,6,4,3,7,5,1264375,1,sacramento,3,3,4,2,0
1404,7,1,2,6,4,5,3,7126453,1,sacramento,1,1,6,4,1
1405,7,6,5,1,4,3,2,7651432,1,los angeles,2,3,4,3,0
1406,6,7,4,5,3,2,1,6745321,0,riverside,3,5,4,4,0
1407,7,6,5,4,3,2,1,7654321,0,sacramento,2,1,3,3,1
1408,7,6,5,3,4,1,2,7653412,1,sacramento,1,1,4,2,0
1409,1,7,6,4,2,3,5,1764235,0,los angeles,4,3,NA,4,0
1410,1,7,6,3,4,5,2,1763452,1,riverside,2,4,4,2,0
1411,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
1412,7,1,2,5,3,6,4,7125364,2,sacramento,1,1,5,3,0
1413,4,7,6,5,3,1,2,4765312,2,los angeles,2,3,2,4,0
1414,7,6,5,3,1,4,2,7653142,1,los angeles,2,4,2,4,0
1415,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,2,4,2,4,0
1416,4,7,6,5,1,3,2,4765132,2,orange,1,1,6,4,0
1417,7,5,1,4,6,2,3,7514623,1,los angeles,2,1,3,4,1
1418,5,7,6,2,1,4,3,5762143,2,orange,1,1,6,3,0
1419,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
1420,3,7,6,5,2,4,1,3765241,0,orange,2,2,4,3,0
1421,1,7,6,2,5,4,3,1762543,0,sacramento,NA,NA,NA,NA,NA
1422,7,6,5,2,3,4,1,7652341,2,sacramento,2,1,4,3,0
1423,4,7,6,1,5,3,2,4761532,1,orange,2,1,4,5,0
1424,5,3,1,6,7,4,2,5316742,0,sacramento,1,1,1,5,1
1425,1,7,6,3,5,2,4,1763524,0,sacramento,2,1,3,4,1
1426,6,7,5,2,1,3,4,6752134,2,riverside,NA,NA,NA,NA,NA
1427,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
1428,7,6,3,4,5,2,1,7634521,2,orange,3,1,NA,4,0
1429,7,6,5,4,2,3,1,7654231,2,sacramento,2,2,2,5,0
1430,6,7,2,3,1,5,4,6723154,2,los angeles,1,1,6,2,1
1431,2,7,4,3,6,1,5,2743615,0,sacramento,2,2,1,4,0
1432,3,7,6,4,1,2,5,3764125,2,los angeles,2,5,3,5,0
1433,1,7,6,5,4,2,3,1765423,0,riverside,3,1,NA,5,0
1434,6,7,5,2,3,1,4,6752314,0,sacramento,2,4,4,3,0
1435,7,5,4,3,2,1,6,7543216,0,sacramento,1,5,6,3,0
1436,7,6,5,3,4,2,1,7653421,0,sacramento,2,1,NA,2,0
1437,6,7,3,2,4,1,5,6732415,0,sacramento,1,1,7,4,0
1438,7,6,4,2,3,5,1,7642351,2,sacramento,1,1,5,4,0
1439,7,6,5,3,4,2,1,7653421,0,sacramento,4,4,3,3,0
1440,4,7,3,1,6,5,2,4731652,1,los angeles,3,1,NA,2,0
1441,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,NA,NA,NA,NA,NA
1442,1,7,6,5,3,4,2,1765342,0,orange,2,1,4,4,0
1443,7,1,2,3,5,4,6,7123546,1,sacramento,1,1,4,3,1
1444,5,7,6,3,4,2,1,5763421,1,los angeles,1,1,6,3,0
1445,3,7,6,4,5,2,1,3764521,1,sacramento,1,1,4,3,0
1446,7,6,5,3,4,2,1,7653421,2,los angeles,2,3,NA,2,0
1447,4,7,6,3,5,1,2,4763512,0,orange,2,1,1,4,0
1448,5,7,6,3,4,1,2,5763412,0,orange,2,1,2,4,0
1449,1,5,2,3,4,7,6,1523476,2,riverside,2,3,1,2,0
1450,3,7,6,4,5,2,1,3764521,2,los angeles,2,1,6,4,0
1451,6,7,5,4,3,2,1,6754321,0,sacramento,2,1,3,4,0
1452,3,2,1,4,5,6,7,3214567,1,riverside,NA,NA,NA,NA,NA
1453,7,5,1,2,4,3,6,7512436,1,sacramento,1,1,4,2,1
1454,4,7,6,3,5,2,1,4763521,1,sacramento,2,1,2,4,0
1455,5,7,6,3,4,1,2,5763412,0,orange,NA,NA,NA,NA,NA
1456,7,1,2,4,3,6,5,7124365,2,los angeles,3,1,4,5,0
1457,1,7,6,5,4,2,3,1765423,2,riverside,2,3,1,3,0
1458,7,6,5,4,3,2,1,7654321,0,sacramento,1,1,7,3,0
1459,6,7,4,5,3,1,2,6745312,1,orange,2,1,4,3,0
1460,6,7,3,5,2,4,1,6735241,1,riverside,2,1,6,5,0
1461,3,1,4,5,6,7,2,3145672,2,orange,2,3,4,3,0
1462,7,6,5,4,3,2,1,7654321,2,orange,NA,NA,NA,NA,NA
1463,NA,NA,NA,NA,NA,NA,NA,-------,2,orange,NA,NA,NA,NA,NA
1464,5,7,6,3,4,2,1,5763421,0,orange,2,1,2,4,0
1465,7,6,5,3,4,1,2,7653412,1,sacramento,2,1,NA,3,1
1466,7,6,4,3,2,1,5,7643215,1,sacramento,1,1,5,5,0
1467,1,7,6,3,5,4,2,1763542,0,sacramento,2,4,2,3,0
1468,7,2,3,1,6,5,4,7231654,0,riverside,NA,NA,NA,NA,NA
1469,7,5,6,2,1,3,4,7562134,1,orange,3,1,4,3,0
1470,5,7,6,3,1,4,2,5763142,0,orange,1,1,5,4,0
1471,1,7,6,3,5,4,2,1763542,1,riverside,2,3,3,3,0
1472,1,7,6,3,2,4,5,1763245,1,los angeles,3,2,3,4,1
1473,7,6,2,3,1,5,4,7623154,0,los angeles,1,1,4,3,0
1474,7,6,5,2,4,1,3,7652413,2,sacramento,2,1,3,3,0
1475,7,6,5,3,4,2,1,7653421,0,sacramento,2,1,2,4,0
1476,7,6,5,2,4,3,1,7652431,1,orange,NA,NA,NA,NA,NA
1477,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
1478,7,6,5,4,2,1,3,7654213,2,sacramento,1,4,6,4,0
1479,5,7,6,4,3,2,1,5764321,1,orange,1,1,6,3,0
1480,7,6,2,1,4,5,3,7621453,2,riverside,3,5,4,3,0
1481,7,6,4,2,1,3,5,7642135,1,orange,1,4,3,4,0
1482,7,6,4,1,5,2,3,7641523,0,riverside,1,1,6,3,0
1483,7,6,5,3,4,1,2,7653412,1,sacramento,3,3,4,3,0
1484,5,7,6,3,4,2,1,5763421,1,sacramento,2,1,3,4,0
1485,7,4,6,5,1,2,3,7465123,1,riverside,4,3,4,3,0
1486,2,7,6,5,4,3,1,2765431,0,los angeles,2,2,4,2,0
1487,7,6,5,4,3,2,1,7654321,0,sacramento,2,1,2,3,1
1488,5,7,4,1,6,3,2,5741632,0,orange,NA,NA,NA,NA,NA
1489,3,6,7,5,4,2,1,3675421,2,sacramento,2,1,3,3,0
1490,7,6,5,3,4,2,1,7653421,0,sacramento,1,1,6,4,0
1491,1,7,6,4,3,5,2,1764352,2,sacramento,4,1,NA,4,0
1492,7,6,5,3,4,2,1,7653421,1,orange,3,1,4,4,0
1493,5,4,6,2,7,1,3,5462713,0,los angeles,1,4,4,3,0
1494,3,7,6,1,4,5,2,3761452,2,los angeles,1,1,5,5,0
1495,6,7,3,4,5,2,1,6734521,2,sacramento,2,1,4,4,0
1496,7,6,5,4,2,3,1,7654231,0,sacramento,1,1,5,4,0
1497,1,7,6,4,5,3,2,1764532,0,orange,2,1,1,3,0
1498,7,6,5,4,2,3,1,7654231,2,orange,2,4,3,4,0
1499,1,7,6,4,3,2,5,1764325,0,sacramento,4,1,3,4,0
1500,1,7,6,5,4,3,2,1765432,1,sacramento,1,1,6,4,0
1501,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,2,1,3,2,0
1502,7,6,5,3,4,2,1,7653421,0,sacramento,2,1,2,4,0
1503,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,4,3,NA,3,1
1504,1,7,6,4,5,2,3,1764523,1,los angeles,2,3,4,2,0
1505,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
1506,2,3,4,1,6,7,5,2341675,1,sacramento,2,1,1,5,1
1507,6,7,5,4,3,2,1,6754321,0,sacramento,2,1,2,5,0
1508,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
1509,7,6,5,4,3,1,2,7654312,0,sacramento,2,4,4,4,0
1510,1,7,6,4,3,2,5,1764325,1,los angeles,2,2,3,3,0
1511,7,6,5,4,3,2,1,7654321,1,los angeles,NA,NA,NA,NA,NA
1512,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1513,7,1,2,5,3,6,4,7125364,0,sacramento,NA,NA,NA,NA,NA
1514,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
1515,7,2,3,5,1,6,4,7235164,2,sacramento,1,1,7,5,1
1516,1,2,4,6,3,5,7,1246357,2,sacramento,1,1,6,3,0
1517,7,6,5,4,3,1,2,7654312,2,riverside,1,3,6,2,0
1518,2,3,1,7,4,5,6,2317456,2,los angeles,1,3,4,2,0
1519,1,7,6,4,5,3,2,1764532,2,sacramento,2,2,2,4,0
1520,5,7,4,3,6,2,1,5743621,0,sacramento,2,1,3,4,0
1521,6,7,5,4,2,3,1,6754231,1,sacramento,4,1,3,2,0
1522,7,6,5,3,4,2,1,7653421,2,orange,2,1,4,3,0
1523,7,4,5,2,6,3,1,7452631,0,orange,2,1,4,4,0
1524,7,6,5,4,3,2,1,7654321,1,los angeles,2,1,2,5,1
1525,1,7,6,3,5,2,4,1763524,0,sacramento,NA,NA,NA,NA,NA
1526,4,5,7,6,2,1,3,4576213,0,sacramento,2,1,3,4,1
1527,7,6,5,4,3,2,1,7654321,0,riverside,1,1,NA,4,0
1528,1,7,6,4,5,3,2,1764532,1,sacramento,2,1,1,4,0
1529,6,7,5,3,4,1,2,6753412,1,sacramento,1,1,NA,3,1
1530,7,6,5,3,4,1,2,7653412,1,sacramento,2,1,4,4,0
1531,6,7,5,3,4,1,2,6753412,0,sacramento,2,4,3,4,0
1532,5,4,6,2,1,7,3,5462173,0,sacramento,NA,NA,NA,NA,NA
1533,2,1,4,5,3,7,6,2145376,2,los angeles,1,1,7,3,0
1534,1,7,6,4,5,3,2,1764532,2,los angeles,NA,NA,NA,NA,NA
1535,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1536,4,7,6,3,5,2,1,4763521,1,riverside,3,2,NA,2,0
1537,1,7,4,3,2,5,6,1743256,0,sacramento,4,1,NA,2,0
1538,7,6,5,3,4,2,1,7653421,1,sacramento,1,1,5,3,0
1539,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,2,1,4,1,0
1540,7,1,3,4,2,6,5,7134265,0,sacramento,1,1,7,3,0
1541,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
1542,7,2,3,4,1,6,5,7234165,0,sacramento,1,1,5,4,0
1543,7,6,5,4,3,2,1,7654321,1,sacramento,2,4,4,3,0
1544,7,6,2,5,1,4,3,7625143,0,sacramento,1,1,6,3,0
1545,1,6,4,2,3,7,5,1642375,1,los angeles,4,2,NA,2,0
1546,5,7,6,3,4,2,1,5763421,0,sacramento,2,4,2,4,0
1547,1,7,5,4,6,3,2,1754632,1,riverside,3,1,4,3,0
1548,7,6,1,5,2,4,3,7615243,1,sacramento,1,1,6,2,0
1549,2,1,3,5,6,7,4,2135674,0,los angeles,NA,NA,NA,NA,NA
1550,3,7,6,2,1,4,5,3762145,2,riverside,1,3,4,3,0
1551,7,1,2,6,5,3,4,7126534,2,sacramento,3,1,6,4,0
1552,1,7,6,5,4,3,2,1765432,2,los angeles,NA,NA,NA,NA,NA
1553,4,7,6,3,5,1,2,4763512,2,riverside,2,2,NA,3,0
1554,1,7,6,4,5,3,2,1764532,2,sacramento,3,1,NA,1,1
1555,1,7,4,5,3,6,2,1745362,2,los angeles,1,4,7,3,0
1556,7,6,2,3,1,5,4,7623154,2,sacramento,3,1,6,3,0
1557,6,7,5,3,4,2,1,6753421,1,sacramento,2,1,4,3,0
1558,7,6,5,4,3,2,1,7654321,0,sacramento,2,4,2,3,0
1559,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
1560,1,7,6,5,4,2,3,1765423,1,sacramento,2,1,3,4,0
1561,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,1,4,5,2,0
1562,3,7,6,1,5,4,2,3761542,1,orange,NA,NA,NA,NA,NA
1563,1,7,6,5,4,3,2,1765432,0,sacramento,2,1,5,3,0
1564,1,7,6,4,5,3,2,1764532,2,orange,2,1,1,5,0
1565,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,NA,NA,NA,NA,NA
1566,6,7,5,3,4,1,2,6753412,2,sacramento,2,1,3,3,0
1567,6,7,5,2,4,1,3,6752413,2,sacramento,2,1,3,4,0
1568,1,7,6,4,5,3,2,1764532,2,sacramento,NA,NA,NA,NA,NA
1569,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,4,1,NA,2,0
1570,6,7,5,1,2,4,3,6751243,1,orange,1,1,NA,3,1
1571,4,1,2,3,5,6,7,4123567,0,orange,4,1,NA,3,0
1572,1,7,6,3,5,4,2,1763542,0,los angeles,2,2,4,4,0
1573,1,7,6,3,5,2,4,1763524,1,riverside,4,1,NA,2,0
1574,3,7,6,4,1,5,2,3764152,0,los angeles,2,2,4,4,0
1575,1,7,2,6,5,4,3,1726543,0,orange,2,2,3,3,0
1576,1,7,6,5,3,2,4,1765324,2,sacramento,2,1,4,4,0
1577,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
1578,1,7,6,4,5,3,2,1764532,2,orange,1,1,5,4,0
1579,2,7,6,5,4,3,1,2765431,1,sacramento,1,1,4,2,0
1580,7,6,5,4,3,2,1,7654321,0,riverside,1,1,6,4,0
1581,6,7,5,4,3,2,1,6754321,0,los angeles,2,1,2,5,0
1582,3,7,6,4,5,2,1,3764521,1,los angeles,2,1,1,4,1
1583,6,7,5,3,4,1,2,6753412,2,orange,2,4,3,4,0
1584,1,7,6,3,5,4,2,1763542,1,los angeles,3,2,4,1,0
1585,7,6,5,3,4,1,2,7653412,0,sacramento,2,1,4,3,0
1586,6,7,5,4,2,1,3,6754213,1,orange,1,1,NA,4,0
1587,6,7,5,4,1,2,3,6754123,0,riverside,2,3,4,3,1
1588,1,7,6,5,4,3,2,1765432,2,orange,2,1,2,4,0
1589,3,5,4,6,7,1,2,3546712,2,sacramento,NA,NA,NA,NA,NA
1590,6,7,2,1,3,5,4,6721354,2,riverside,1,1,4,4,0
1591,5,7,6,4,3,1,2,5764312,2,sacramento,NA,NA,NA,NA,NA
1592,1,7,6,5,4,3,2,1765432,2,orange,2,1,1,3,0
1593,6,7,4,3,5,1,2,6743512,2,riverside,2,3,4,2,0
1594,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
1595,4,7,6,3,5,2,1,4763521,2,riverside,2,4,2,2,0
1596,1,7,6,4,5,3,2,1764532,2,orange,2,5,1,3,0
1597,7,6,5,4,3,2,1,7654321,1,sacramento,1,1,6,4,1
1598,1,7,6,5,4,3,2,1765432,1,orange,1,1,6,4,0
1599,1,7,5,6,4,3,2,1756432,0,riverside,1,3,5,3,1
1600,4,3,7,1,5,2,6,4371526,2,los angeles,1,1,1,1,0
1601,1,7,6,5,4,3,2,1765432,0,orange,2,3,NA,2,0
1602,7,6,5,3,4,2,1,7653421,2,sacramento,1,1,6,4,0
1603,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,1,5,0
1604,5,7,6,4,3,2,1,5764321,1,los angeles,2,3,NA,2,0
1605,1,7,6,4,5,2,3,1764523,1,sacramento,NA,NA,NA,NA,NA
1606,6,7,5,2,4,1,3,6752413,0,los angeles,1,1,4,2,0
1607,4,2,3,7,1,6,5,4237165,2,sacramento,1,5,7,3,0
1608,7,6,4,5,3,1,2,7645312,1,sacramento,2,4,4,4,0
1609,1,7,6,5,4,2,3,1765423,1,sacramento,2,1,4,3,0
1610,6,7,5,3,4,1,2,6753412,0,los angeles,2,1,2,2,0
1611,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
1612,5,7,6,4,3,2,1,5764321,0,sacramento,1,1,5,2,0
1613,1,7,6,3,5,4,2,1763542,0,sacramento,4,1,NA,1,0
1614,7,6,5,4,3,2,1,7654321,0,riverside,3,1,NA,4,0
1615,6,7,5,4,1,3,2,6754132,0,los angeles,2,2,4,4,0
1616,7,4,3,5,6,2,1,7435621,2,los angeles,3,1,4,3,1
1617,6,7,5,3,4,2,1,6753421,2,orange,2,1,2,3,0
1618,7,6,5,3,4,2,1,7653421,1,sacramento,2,4,NA,4,0
1619,7,6,5,3,4,1,2,7653412,1,sacramento,4,3,4,4,0
1620,1,7,6,5,4,3,2,1765432,2,sacramento,2,2,4,1,0
1621,2,6,5,3,7,1,4,2653714,1,sacramento,NA,NA,NA,NA,NA
1622,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,2,4,4,3,0
1623,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,2,2,4,2,0
1624,7,6,5,4,3,2,1,7654321,1,sacramento,NA,NA,NA,NA,NA
1625,7,6,5,3,4,2,1,7653421,1,orange,1,4,5,3,1
1626,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
1627,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
1628,4,7,6,2,3,5,1,4762351,0,orange,1,1,5,4,0
1629,1,7,6,4,5,3,2,1764532,1,orange,2,4,2,4,0
1630,1,7,6,2,4,3,5,1762435,2,riverside,2,1,NA,3,0
1631,7,6,5,2,4,1,3,7652413,2,sacramento,1,1,4,4,1
1632,7,6,5,2,4,1,3,7652413,0,sacramento,1,1,7,3,0
1633,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
1634,7,2,5,6,3,1,4,7256314,2,los angeles,NA,NA,NA,NA,NA
1635,7,6,2,3,1,5,4,7623154,2,riverside,2,2,6,3,0
1636,7,6,5,4,3,1,2,7654312,0,los angeles,1,1,4,4,0
1637,7,6,5,2,1,4,3,7652143,1,sacramento,1,1,4,3,0
1638,6,7,5,1,3,2,4,6751324,1,sacramento,2,4,NA,3,1
1639,6,7,5,4,3,1,2,6754312,1,sacramento,2,4,2,5,1
1640,7,6,5,3,4,1,2,7653412,0,los angeles,1,3,4,3,0
1641,1,7,4,5,6,3,2,1745632,0,sacramento,NA,NA,NA,NA,NA
1642,1,7,6,3,5,2,4,1763524,0,sacramento,2,4,NA,4,0
1643,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,4,3,0
1644,1,7,6,4,5,2,3,1764523,2,orange,2,1,2,3,0
1645,4,7,6,5,3,2,1,4765321,1,riverside,1,1,6,5,0
1646,7,6,5,4,3,2,1,7654321,2,sacramento,2,1,2,3,0
1647,7,6,5,3,1,2,4,7653124,0,riverside,4,3,1,3,0
1648,7,6,1,4,2,5,3,7614253,2,sacramento,1,1,5,3,0
1649,7,6,5,3,4,2,1,7653421,0,riverside,4,3,2,4,0
1650,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
1651,7,1,2,4,3,5,6,7124356,1,sacramento,1,1,6,3,0
1652,7,6,5,3,4,2,1,7653421,2,sacramento,3,1,4,3,0
1653,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
1654,7,1,2,3,4,6,5,7123465,1,sacramento,1,1,5,4,0
1655,7,6,5,3,4,1,2,7653412,0,sacramento,3,1,6,5,0
1656,5,7,6,4,3,2,1,5764321,2,sacramento,1,1,5,5,0
